_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
30,2022,6,KOLKATA,AIZAWL,5658,6264,27.26,3.59,9.57,0.00
31,2022,7,KOLKATA,AIZAWL,4916,5858,18.49,6.68,11.14,0.00
32,2022,8,KOLKATA,AIZAWL,5212,5040,16.62,6.31,10.21,0.00
33,2022,9,KOLKATA,AIZAWL,5495,5866,19.64,4.92,8.34,0.00
34,2022,10,KOLKATA,AIZAWL,5619,5720,16.55,4.43,11.66,0.00
35,2022,11,KOLKATA,AIZAWL,6517,6571,17.55,6.25,17.87,0.00
36,2022,12,KOLKATA,AIZAWL,7696,6542,15.03,5.80,9.59,0.00
37,2022,1,KOLKATA,AMRITSAR,2642,2952,0.88,0.03,0.00,0.00
38,2022,2,KOLKATA,AMRITSAR,2184,2049,3.22,3.20,0.00,0.74
39,2022,3,KOLKATA,AMRITSAR,4380,4242,5.70,2.17,0.00,0.00
40,2022,4,KOLKATA,AMRITSAR,4397,4565,1.78,0.80,0.00,0.00
41,2022,5,KOLKATA,AMRITSAR,4781,4801,7.45,0.70,0.00,0.00
42,2022,6,KOLKATA,AMRITSAR,4524,4873,3.61,0.90,0.13,0.00
43,2022,7,KOLKATA,AMRITSAR,5185,5081,2.65,3.68,0.00,0.48
44,2022,8,KOLKATA,AMRITSAR,4935,4842,0.65,4.05,0.00,0.00
45,2022,9,KOLKATA,AMRITSAR,4240,4339,0.77,26.99,0.00,0.00
46,2022,10,KOLKATA,AMRITSAR,4887,5437,0.43,2.44,0.00,0.00
47,2022,11,KOLKATA,AMRITSAR,3547,3604,0.66,8.88,0.00,0.00
48,2022,12,KOLKATA,AMRITSAR,3034,3526,0.52,8.09,0.00,0.01
49,2022,1,KOLKATA,BAGDOGRA,21308,23415,66.43,57.03,11.79,12.97
50,2022,2,KOLKATA,BAGDOGRA,25230,26948,77.60,104.89,11.27,11.89
51,2022,3,KOLKATA,BAGDOGRA,33867,33503,83.95,69.10,16.47,10.55
52,2022,4,KOLKATA,BAGDOGRA,15982,15314,32.82,42.24,7.61,6.75
53,2022,5,KOLKATA,BAGDOGRA,33584,34223,39.68,105.69,16.71,13.48
54,2022,6,KOLKATA,BAGDOGRA,26075,31252,45.33,115.99,14.25,11.74
55,2022,7,KOLKATA,BAGDOGRA,19367,22627,55.17,92.55,10.27,10.92
56,2022,8,KOLKATA,BAGDOGRA,20504,24534,61.96,102.93,9.19,9.79
57,2022,9,KOLKATA,BAGDOGRA,23640,24291,68.09,110.47,9.44,10.74
58,2022,10,KOLKATA,BAGDOGRA,30861,32635,51.95,109.48,6.13,4.67
59,2022,11,KOLKATA,BAGDOGRA,23815,25290,56.12,107.58,7.96,7.75
60,2022,12,KOLKATA,BAGDOGRA,25809,25992,59.99,135.05,6.45,10.34
61,2022,1,KOLKATA,BENGALURU,49870,63994,539.03,479.18,13.91,22.67
62,2022,2,KOLKATA,BENGALURU,51093,45069,467.61,465.18,12.75,24.94
63,2022,3,KOLKATA,BENGALURU,74869,70599,462.69,533.40,14.21,24.15
64,2022,4,KOLKATA,BENGALURU,70490,78765,392.02,501.95,12.36,24.69
65,2022,5,KOLKATA,BENGALURU,86681,77445,880.64,460.36,13.12,23.84
66,2022,6,KOLKATA,BENGALURU,68679,72111,603.55,595.96,16.19,21.68
67,2022,7,KOLKATA,BENGALURU,67150,68218,534.89,533.10,12.28,24.89
68,2022,8,KOLKATA,BENGALURU,68274,64156,522.95,627.44,19.30,19.72
69,2022,9,KOLKATA,BENGALURU,56397,67704,454.20,656.13,17.99,14.60
70,2022,10,KOLKATA,BENGALURU,81701,93565,436.78,594.56,7.25,15.05
71,2022,11,KOLKATA,BENGALURU,65641,62117,432.45,548.91,8.36,20.60
72,2022,12,KOLKATA,BENGALURU,73121,75246,407.43,536.39,6.93,20.86
73,2022,1,KOLKATA,BHUBANESWAR,8163,10170,16.61,26.48,12.76,5.63
74,2022,2,KOLKATA,BHUBANESWAR,13618,15570,19.25,53.22,13.41,5.06
75,2022,3,KOLKATA,BHUBANESWAR,21081,21365,34.05,70.20,17.20,6.89
76,2022,4,KOLKATA,BHUBANESWAR,19294,19465,36.30,48.23,20.34,11.55
77,2022,5,KOLKATA,BHUBANESWAR,19290,16327,45.95,40.26,32.64,6.23
78,2022,6,KOLKATA,BHUBANESWAR,17286,15568,25.73,18.90,18.45,5.64
79,2022,7,KOLKATA,BHUBANESWAR,17377,17050,18.64,16.52,14.24,5.84
80,2022,8,KOLKATA,BHUBANESWAR,14411,13373,12.66,10.01,16.41,8.58
81,2022,9,KOLKATA,BHUBANESWAR,16973,17094,20.43,16.36,19.54,7.57
82,2022,10,KOLKATA,BHUBANESWAR,20896,18956,18.82,4.88,16.41,4.10
83,2022,11,KOLKATA,BHUBANESWAR,23385,20147,21.63,5.32,22.81,4.88
84,2022,12,KOLKATA,BHUBANESWAR,26907,29115,18.08,16.16,37.22,5.86
85,2022,1,KOLKATA,CHANDIGARH,2945,2717,12.16,25.62,0.33,0.00
86,2022,2,KOLKATA,CHANDIGARH,2755,2216,4.83,17.61,0.00,0.00
87,2022,3,KOLKATA,CHANDIGARH,3782,3452,8.06,18.64,0.00,0.00
88,2022,4,KOLKATA,CHANDIGARH,3274,2744,8.99,19.41,0.00,0.00
89,2022,5,KOLKATA,CHANDIGARH,3199,2658,16.38,32.76,0.02,0.00
90,2022,6,KOLKATA,CHANDIGARH,3032,2906,13.55,24.13,0.00,0.00
91,2022,7,KOLKATA,CHANDIGARH,3135,1997,13.23,18.10,0.00,0.00
92,2022,8,KOLKATA,CHANDIGARH,3386,2021,11.56,16.60,0.01,0.00
93,2022,9,KOLKATA,CHANDIGARH,3178,2349,11.37,11.72,0.00,0.00
94,2022,10,KOLKATA,CHANDIGARH,4063,3621,11.38,2.11,0.00,0.00
95,2022,11,KOLKATA,CHANDIGARH,4134,3362,11.39,6.17,0.00,0.00
96,2022,12,KOLKATA,CHANDIGARH,4035,3544,7.74,5.46,0.00,0.00
97,2022,1,KOLKATA,CHENNAI,25953,31171,206.66,148.72,6.58,15.62
98,2022,2,KOLKATA,CHENNAI,27883,29696,181.27,304.32,5.22,13.28
99,2022,3,KOLKATA,CHENNAI,38581,38687,191.56,374.55,6.14,14.40
100,2022,4,KOLKATA,CHENNAI,39681,47473,212.22,420.04,4.71,8.93
101,2022,5,KOLKATA,CHENNAI,47135,45043,420.18,348.65,2.66,8.10
102,2022,6,KOLKATA,CHENNAI,38948,41061,366.78,350.79,2.88,7.07
103,2022,7,KOLKATA,CHENNAI,35476,37647,238.84,331.80,2.72,9.64
104,2022,8,KOLKATA,CHENNAI,37249,34390,240.86,239.85,5.54,14.27
105,2022,9,KOLKATA,CHENNAI,31216,32680,217.52,204.62,6.10,13.02
106,2022,10,KOLKATA,CHENNAI,32361,35398,174.36,125.77,3.46,8.35
107,2022,11,KOLKATA,CHENNAI,29595,28968,198.17,154.18,5.45,17.17
108,2022,12,KOLKATA,CHENNAI,32224,32425,218.72,150.20,6.43,15.90
109,2022,10,KOLKATA,COIMBATORE,31,17,0.00,0.33,0.00,0.00
110,2022,11,KOLKATA,COIMBATORE,487,444,0.59,2.83,0.00,0.00
111,2022,12,KOLKATA,COIMBATORE,559,365,1.40,1.55,0.00,0.00
112,2022,1,KOLKATA,DABOLIM,3294,5591,6.76,14.24,0.00,0.54
113,2022,2,KOLKATA,DABOLIM,5812,5346,8.30,15.50,0.00,0.94
114,2022,3,KOLKATA,DABOLIM,10299,10769,3.76,26.46,0.00,1.34
115,2022,4,KOLKATA,DABOLIM,7352,8807,3.56,24.67,0.00,0.90
116,2022,5,KOLKATA,DABOLIM,7428,8161,29.36,18.08,0.00,0.84
117,2022,6,KOLKATA,DABOLIM,4957,5057,12.08,2.82,0.00,1.12
118,2022,7,KOLKATA,DABOLIM,6282,5770,7.00,4.08,0.00,1.07
119,2022,8,KOLKATA,DABOLIM,6281,5549,5.69,4.14,0.00,1.07
120,2022,9,KOLKATA,DABOLIM,6111,5978,2.83,18.40,0.00,1.29
121,2022,10,KOLKATA,DABOLIM,7568,9893,10.89,23.03,0.00,1.01
122,2022,11,KOLKATA,DABOLIM,4607,4495,7.60,9.09,0.00,1.65
123,2022,12,KOLKATA,DABOLIM,8826,8116,5.77,20.07,0.00,2.54
124,2022,1,KOLKATA,DARBHANGA,644,336,0.07,0.00,0.00,0.00
125,2022,2,KOLKATA,DARBHANGA,1772,1874,0.39,0.00,0.00,0.00
126,2022,3,KOLKATA,DARBHANGA,1546,1519,0.57,0.00,0.00,0.00
127,2022,4,KOLKATA,DARBHANGA,2056,1703,0.25,0.00,0.00,0.00
128,2022,5,KOLKATA,DARBHANGA,2473,2556,0.31,6.97,0.00,0.00
129,2022,6,KOLKATA,DARBHANGA,2956,4353,1.15,15.58,0.00,0.00
130,2022,7,KOLKATA,DARBHANGA,2322,2941,0.30,0.00,0.00,0.00
131,2022,8,KOLKATA,DARBHANGA,1561,2109,0.34,0.00,0.00,0.00
132,2022,9,KOLKATA,DARBHANGA,1520,2001,0.49,0.00,0.00,0.00
133,2022,10,KOLKATA,DARBHANGA,3868,3178,0.18,0.00,0.00,0.00
134,2022,11,KOLKATA,DARBHANGA,3113,4452,0.70,0.00,0.00,0.00
135,2022,12,KOLKATA,DARBHANGA,2183,3517,0.23,0.00,0.00,0.00
136,2022,3,KOLKATA,DEHRA DUN,195,278,0.01,0.00,0.00,0.00
137,2022,4,KOLKATA,DEHRA DUN,2211,2400,0.95,0.26,0.00,0.00
138,2022,5,KOLKATA,DEHRA DUN,2678,2678,0.86,1.41,0.00,0.00
139,2022,6,KOLKATA,DEHRA DUN,1741,2447,0.78,0.79,0.00,0.00
140,2022,7,KOLKATA,DEHRA DUN,800,929,0.44,0.10,0.00,0.00
141,2022,8,KOLKATA,DEHRA DUN,1419,1478,1.08,0.06,0.00,0.00
142,2022,9,KOLKATA,DEHRA DUN,1626,1590,0.01,1.64,0.00,0.00
143,2022,10,KOLKATA,DEHRA DUN,2393,2324,0.06,0.65,0.00,0.00
144,2022,1,KOLKATA,DELHI,55147,46033,1442.02,1064.53,34.17,17.81
145,2022,2,KOLKATA,DELHI,87175,82061,1416.54,1277.83,32.99,40.25
146,2022,3,KOLKATA,DELHI,117734,115990,1951.16,1588.66,30.84,51.79
147,2022,4,KOLKATA,DELHI,101655,115328,1942.00,1504.11,48.54,54.94
148,2022,5,KOLKATA,DELHI,111106,117834,1981.98,1644.49,56.42,51.60
149,2022,6,KOLKATA,DELHI,98822,120274,1813.84,1600.20,50.76,50.49
150,2022,7,KOLKATA,DELHI,97231,103244,1906.43,1751.62,34.48,52.89
151,2022,8,KOLKATA,DELHI,101324,99209,1725.42,1645.61,33.90,42.01
152,2022,9,KOLKATA,DELHI,103131,112036,1662.81,1823.42,33.69,39.01
153,2022,10,KOLKATA,DELHI,122366,133758,1685.86,1553.98,29.85,37.49
154,2022,11,KOLKATA,DELHI,110749,115176,1747.96,1568.33,36.46,32.11
155,2022,12,KOLKATA,DELHI,117374,129427,1684.77,1675.83,42.38,27.91
156,2022,1,KOLKATA,DIBRUGARH,7037,7077,28.86,12.43,8.55,4.91
157,2022,2,KOLKATA,DIBRUGARH,7157,7745,38.40,5.62,6.96,4.49
158,2022,3,KOLKATA,DIBRUGARH,9197,10863,35.20,12.39,8.46,3.67
159,2022,4,KOLKATA,DIBRUGARH,10043,10856,38.11,26.32,7.91,4.54
160,2022,5,KOLKATA,DIBRUGARH,9363,9553,40.15,34.98,6.45,3.59
161,2022,6,KOLKATA,DIBRUGARH,7742,9380,34.52,44.69,6.90,3.91
162,2022,7,KOLKATA,DIBRUGARH,8803,10389,35.29,43.75,7.03,3.96
163,2022,8,KOLKATA,DIBRUGARH,8966,9963,29.23,40.84,6.78,3.79
164,2022,9,KOLKATA,DIBRUGARH,9247,9195,30.28,32.80,6.04,3.29
165,2022,10,KOLKATA,DIBRUGARH,8934,9694,38.28,26.36,6.27,2.21
166,2022,11,KOLKATA,DIBRUGARH,6640,6583,39.59,25.98,3.39,1.85
167,2022,12,KOLKATA,DIBRUGARH,7380,6826,35.23,16.64,3.84,1.37
168,2022,1,KOLKATA,DIMAPUR,3455,4530,84.26,1.74,7.19,9.42
169,2022,2,KOLKATA,DIMAPUR,3083,4846,74.64,8.97,4.95,8.57
170,2022,3,KOLKATA,DIMAPUR,4371,5941,105.44,4.43,6.23,7.77
171,2022,4,KOLKATA,DIMAPUR,4983,5767,113.08,2.75,4.61,9.80
172,2022,5,KOLKATA,DIMAPUR,4394,4417,69.89,2.31,5.21,8.56
173,2022,6,KOLKATA,DIMAPUR,4129,5628,39.86,4.72,4.39,9.44
174,2022,7,KOLKATA,DIMAPUR,4610,6107,98.40,4.19,5.32,10.10
175,2022,8,KOLKATA,DIMAPUR,4405,5570,69.92,7.20,5.25,10.49
176,2022,9,KOLKATA,DIMAPUR,4877,6146,72.94,4.45,4.51,11.67
177,2022,10,KOLKATA,DIMAPUR,5511,6191,80.67,4.67,4.22,11.46
178,2022,11,KOLKATA,DIMAPUR,5891,5744,88.57,13.79,4.19,10.49
179,2022,12,KOLKATA,DIMAPUR,6661,6532,62.16,1.96,5.40,3.10
180,2022,6,KOLKATA,DURGAPUR,132,0,0.00,0.00,0.00,0.00
181,2022,7,KOLKATA,Deoghar Airport,665,812,0.04,0.00,0.00,0.00
182,2022,8,KOLKATA,Deoghar Airport,661,724,0.02,0.00,0.00,0.00
183,2022,9,KOLKATA,Deoghar Airport,414,516,0.09,0.00,0.00,0.00
184,2022,10,KOLKATA,Deoghar Airport,812,634,0.04,0.00,0.00,0.00
185,2022,11,KOLKATA,Deoghar Airport,839,1046,0.18,0.00,0.00,0.00
186,2022,12,KOLKATA,Deoghar Airport,809,972,0.14,0.00,0.00,0.00
187,2022,1,KOLKATA,GAYA,492,572,0.03,0.00,0.00,0.00
188,2022,2,KOLKATA,GAYA,727,772,0.27,0.00,0.00,0.00
189,2022,3,KOLKATA,GAYA,979,1006,0.16,0.00,0.00,0.00
190,2022,4,KOLKATA,GAYA,1637,1857,0.05,0.00,0.00,0.00
191,2022,5,KOLKATA,GAYA,1997,2631,0.06,0.00,0.00,0.00
192,2022,6,KOLKATA,GAYA,1073,1226,0.07,0.00,0.00,0.00
193,2022,7,KOLKATA,GAYA,1025,1084,0.09,0.00,0.00,0.00
194,2022,8,KOLKATA,GAYA,1111,1122,0.01,0.00,0.00,0.00
195,2022,9,KOLKATA,GAYA,1050,1092,0.11,0.00,0.00,0.00
196,2022,10,KOLKATA,GAYA,1238,1130,0.01,0.00,0.00,0.00
197,2022,11,KOLKATA,GAYA,2237,3249,0.42,0.00,0.00,0.00
198,2022,12,KOLKATA,GAYA,2466,2770,0.05,0.00,0.00,0.00
199,2022,1,KOLKATA,GORAKHPUR,602,575,0.00,0.00,0.00,0.00
200,2022,2,KOLKATA,GORAKHPUR,775,784,0.00,0.00,0.00,0.00
201,2022,3,KOLKATA,GORAKHPUR,985,1019,0.00,0.00,0.00,0.00
202,2022,4,KOLKATA,GORAKHPUR,1927,1832,0.00,0.00,0.00,0.00
203,2022,5,KOLKATA,GORAKHPUR,2173,2142,0.00,0.00,0.00,0.00
204,2022,6,KOLKATA,GORAKHPUR,1969,2095,0.00,0.00,0.00,0.00
205,2022,7,KOLKATA,GORAKHPUR,1775,2134,0.01,0.00,0.00,0.00
206,2022,8,KOLKATA,GORAKHPUR,1782,2152,0.00,0.00,0.00,0.00
207,2022,9,KOLKATA,GORAKHPUR,1686,1859,0.00,0.00,0.00,0.00
208,2022,10,KOLKATA,GORAKHPUR,2149,1980,0.00,0.00,0.00,0.00
209,2022,11,KOLKATA,GORAKHPUR,2115,2212,0.00,0.00,0.00,0.00
210,2022,12,KOLKATA,GORAKHPUR,1889,2141,0.00,0.00,0.00,0.00
211,2022,1,KOLKATA,GUWAHATI,28343,24722,287.67,70.78,26.51,5.38
212,2022,2,KOLKATA,GUWAHATI,25392,25903,268.28,63.97,23.66,4.19
213,2022,3,KOLKATA,GUWAHATI,41522,40231,333.01,75.17,27.37,3.24
214,2022,4,KOLKATA,GUWAHATI,41815,36723,315.07,89.51,31.45,6.44
215,2022,5,KOLKATA,GUWAHATI,42528,39569,281.79,80.60,23.47,6.66
216,2022,6,KOLKATA,GUWAHATI,33400,34588,262.02,94.26,21.74,12.90
217,2022,7,KOLKATA,GUWAHATI,36892,35680,350.54,90.00,30.82,12.62
218,2022,8,KOLKATA,GUWAHATI,31486,30058,234.93,75.78,33.25,11.35
219,2022,9,KOLKATA,GUWAHATI,34562,32173,281.46,109.07,33.42,13.69
220,2022,10,KOLKATA,GUWAHATI,45718,43385,254.01,84.85,20.53,9.04
221,2022,11,KOLKATA,GUWAHATI,36659,36767,248.67,80.73,19.91,10.71
222,2022,12,KOLKATA,GUWAHATI,46096,44425,272.08,75.43,21.25,11.78
223,2022,1,KOLKATA,GWALIOR,851,1062,1.67,0.29,0.00,0.00
224,2022,2,KOLKATA,GWALIOR,1244,1336,2.78,6.73,0.00,0.00
225,2022,3,KOLKATA,GWALIOR,1426,1354,1.64,8.79,0.00,0.00
226,2022,4,KOLKATA,GWALIOR,1585,1813,1.76,13.13,0.00,0.00
227,2022,5,KOLKATA,GWALIOR,1511,1639,1.19,7.02,0.00,0.00
228,2022,6,KOLKATA,GWALIOR,1530,1740,2.97,8.74,0.00,0.00
229,2022,7,KOLKATA,GWALIOR,1339,1357,3.01,2.37,0.00,0.00
230,2022,8,KOLKATA,GWALIOR,1183,1193,4.04,0.50,0.00,0.00
231,2022,9,KOLKATA,GWALIOR,453,633,3.82,0.16,0.00,0.00
232,2022,1,KOLKATA,HYDERABAD,27232,36897,237.06,343.92,8.78,12.74
233,2022,2,KOLKATA,HYDERABAD,29945,33880,271.27,278.69,6.60,18.32
234,2022,3,KOLKATA,HYDERABAD,41789,46441,241.82,380.12,6.96,18.63
235,2022,4,KOLKATA,HYDERABAD,34778,44451,190.51,346.11,7.76,8.69
236,2022,5,KOLKATA,HYDERABAD,39985,40729,487.51,368.86,5.67,6.31
237,2022,6,KOLKATA,HYDERABAD,34958,35335,344.03,318.84,7.26,7.93
238,2022,7,KOLKATA,HYDERABAD,34224,34371,178.63,282.19,8.20,25.43
239,2022,8,KOLKATA,HYDERABAD,31728,32669,202.41,202.07,7.36,23.43
240,2022,9,KOLKATA,HYDERABAD,29876,37329,184.68,232.60,5.63,30.65
241,2022,10,KOLKATA,HYDERABAD,39433,45198,146.48,177.99,5.55,17.33
242,2022,11,KOLKATA,HYDERABAD,38285,37980,204.87,187.52,7.74,10.22
243,2022,12,KOLKATA,HYDERABAD,42329,43332,247.81,176.73,10.32,8.17
244,2022,12,KOLKATA,"Hollongi Airport, Itanagar",3634,2594,0.00,0.00,0.00,0.00
245,2022,1,KOLKATA,IMPHAL,9433,12357,179.51,64.71,11.28,0.00
246,2022,2,KOLKATA,IMPHAL,10363,11904,196.07,63.11,10.35,0.00
247,2022,3,KOLKATA,IMPHAL,12953,17498,175.31,26.32,11.29,1.01
248,2022,4,KOLKATA,IMPHAL,13174,15708,137.87,19.53,9.53,2.09
249,2022,5,KOLKATA,IMPHAL,14380,14556,86.08,29.03,10.91,3.17
250,2022,6,KOLKATA,IMPHAL,12749,15788,87.89,46.19,9.63,1.87
251,2022,7,KOLKATA,IMPHAL,11909,13138,79.83,29.11,11.27,0.87
252,2022,8,KOLKATA,IMPHAL,12027,13431,74.89,30.48,10.21,1.19
253,2022,9,KOLKATA,IMPHAL,11687,13966,81.09,61.36,10.03,0.74
254,2022,10,KOLKATA,IMPHAL,15186,15145,85.25,49.34,11.00,0.44
255,2022,11,KOLKATA,IMPHAL,15609,16141,83.49,47.99,10.73,0.21
256,2022,12,KOLKATA,IMPHAL,19709,16348,102.32,35.49,10.86,0.00
257,2022,1,KOLKATA,INDORE,2183,2990,9.14,13.42,0.01,1.93
258,2022,2,KOLKATA,INDORE,2933,3472,14.48,11.58,0.24,1.51
259,2022,3,KOLKATA,INDORE,3609,4336,10.56,12.34,0.35,1.44
260,2022,4,KOLKATA,INDORE,2981,2946,12.49,14.15,2.36,1.25
261,2022,5,KOLKATA,INDORE,3419,3512,15.72,14.21,0.79,1.12
262,2022,6,KOLKATA,INDORE,3815,3405,26.06,13.06,0.95,0.93
263,2022,7,KOLKATA,INDORE,3504,4013,32.88,9.46,0.66,1.49
264,2022,8,KOLKATA,INDORE,3276,3756,23.00,9.58,0.59,1.23
265,2022,9,KOLKATA,INDORE,3131,3481,20.63,11.34,0.25,1.28
266,2022,10,KOLKATA,INDORE,3923,4579,14.80,9.43,0.25,1.13
267,2022,11,KOLKATA,INDORE,4987,5032,9.31,13.63,0.57,1.46
268,2022,12,KOLKATA,INDORE,4368,4794,14.28,13.54,0.96,1.74
269,2022,11,KOLKATA,ITANAGAR,239,164,0.00,0.00,0.00,0.00
270,2022,7,KOLKATA,JABALPUR,173,201,0.11,0.73,0.00,0.00
271,2022,8,KOLKATA,JABALPUR,679,750,4.02,1.90,0.00,0.00
272,2022,9,KOLKATA,JABALPUR,443,500,2.07,2.29,0.00,0.00
273,2022,1,KOLKATA,JAIPUR,10184,12412,57.28,174.25,3.32,4.35
274,2022,2,KOLKATA,JAIPUR,17458,16688,57.49,157.76,1.00,2.99
275,2022,3,KOLKATA,JAIPUR,20987,20504,58.73,145.98,2.10,2.09
276,2022,4,KOLKATA,JAIPUR,14599,13112,59.86,163.54,4.57,2.41
277,2022,5,KOLKATA,JAIPUR,15362,14945,73.93,135.98,5.72,2.37
278,2022,6,KOLKATA,JAIPUR,13911,12421,58.10,168.84,5.49,2.93
279,2022,7,KOLKATA,JAIPUR,15080,12878,110.07,144.26,6.16,2.58
280,2022,8,KOLKATA,JAIPUR,14171,12055,74.69,136.98,5.91,2.78
281,2022,9,KOLKATA,JAIPUR,13501,12447,70.62,133.53,5.81,2.66
282,2022,10,KOLKATA,JAIPUR,15241,15397,56.51,134.65,5.34,2.20
283,2022,11,KOLKATA,JAIPUR,12127,11917,60.13,107.96,6.13,3.00
284,2022,12,KOLKATA,JAIPUR,15626,16533,62.40,111.71,5.37,3.40
285,2022,3,KOLKATA,JAMMU,21,0,0.00,0.00,0.00,0.00
286,2022,4,KOLKATA,JAMMU,204,83,0.00,0.00,0.00,0.00
287,2022,5,KOLKATA,JAMMU,599,298,0.00,0.10,0.00,0.00
288,2022,6,KOLKATA,JAMMU,53,0,0.00,0.00,0.00,0.00
289,2022,1,KOLKATA,JHARSUGUDA,1322,1517,1.40,0.79,0.00,0.00
290,2022,2,KOLKATA,JHARSUGUDA,2328,2457,1.18,0.00,0.00,0.00
291,2022,3,KOLKATA,JHARSUGUDA,2435,2734,0.42,0.74,0.00,0.00
292,2022,4,KOLKATA,JHARSUGUDA,2607,3206,0.27,1.47,0.00,0.00
293,2022,5,KOLKATA,JHARSUGUDA,2853,3139,0.21,2.55,0.00,0.00
294,2022,6,KOLKATA,JHARSUGUDA,2351,2405,0.13,1.81,0.00,0.00
295,2022,7,KOLKATA,JHARSUGUDA,1328,1307,0.16,0.00,0.00,0.00
296,2022,8,KOLKATA,JHARSUGUDA,1250,1265,0.20,0.00,0.00,0.00
297,2022,9,KOLKATA,JHARSUGUDA,1006,1056,0.12,0.00,0.00,0.00
298,2022,10,KOLKATA,JHARSUGUDA,1254,1271,0.00,0.00,0.00,0.00
299,2022,11,KOLKATA,JHARSUGUDA,1336,1405,0.01,0.00,0.00,0.00
300,2022,12,KOLKATA,JHARSUGUDA,1371,1423,0.00,0.00,0.00,0.00
301,2022,1,KOLKATA,JODHPUR,727,926,0.01,0.79,0.00,0.00
302,2022,2,KOLKATA,JODHPUR,1065,1052,0.00,0.86,0.00,0.69
303,2022,3,KOLKATA,JODHPUR,1158,1140,0.01,0.33,0.00,0.00
304,2022,4,KOLKATA,JODHPUR,1549,1438,0.14,0.00,0.00,0.00
305,2022,5,KOLKATA,JODHPUR,1135,1126,0.00,0.00,0.00,0.00
306,2022,6,KOLKATA,JODHPUR,993,1028,0.01,0.00,0.00,0.00
307,2022,7,KOLKATA,JODHPUR,806,1024,0.63,0.00,0.00,0.00
308,2022,8,KOLKATA,JODHPUR,1132,1415,0.41,0.00,0.00,0.00
309,2022,9,KOLKATA,JODHPUR,777,866,0.00,0.00,0.00,0.00
310,2022,10,KOLKATA,JODHPUR,1809,1914,0.10,0.00,0.00,0.00
311,2022,11,KOLKATA,JODHPUR,952,1002,0.36,0.00,0.00,0.00
312,2022,12,KOLKATA,JODHPUR,1992,2343,0.02,0.01,0.00,0.00
313,2022,1,KOLKATA,JORHAT,2363,1996,1.18,0.20,0.00,0.00
314,2022,2,KOLKATA,JORHAT,1875,1942,2.17,0.35,0.00,0.00
315,2022,3,KOLKATA,JORHAT,2733,2467,2.05,0.39,0.00,0.00
316,2022,4,KOLKATA,JORHAT,4012,3753,2.40,0.16,0.00,0.00
317,2022,5,KOLKATA,JORHAT,4111,3653,2.00,0.35,0.00,0.00
318,2022,6,KOLKATA,JORHAT,3624,3593,2.72,0.28,0.00,0.00
