_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
44,2015,10,KOLKATA,AGARTALA,24737,25981,"","","",""
45,2015,11,KOLKATA,AGARTALA,24501,29151,"","","",""
46,2015,12,KOLKATA,AGARTALA,29156,30852,"","","",""
47,2015,4,KOLKATA,BAGDOGRA,14107,15672,"","","",""
48,2015,5,KOLKATA,BAGDOGRA,18589,17588,"","","",""
49,2015,6,KOLKATA,BAGDOGRA,15240,16940,"","","",""
50,2015,7,KOLKATA,BAGDOGRA,11300,12675,"","","",""
51,2015,8,KOLKATA,BAGDOGRA,11190,12675,"","","",""
52,2015,9,KOLKATA,BAGDOGRA,12730,12733,"","","",""
53,2015,10,KOLKATA,BAGDOGRA,15405,19130,"","","",""
54,2015,11,KOLKATA,BAGDOGRA,14234,15171,"","","",""
55,2015,12,KOLKATA,BAGDOGRA,15803,16181,"","","",""
56,2015,10,KOLKATA,CHANDIGARH,0,154,"","","",""
57,2015,4,KOLKATA,CHENNAI,23424,27144,"","","",""
58,2015,5,KOLKATA,CHENNAI,27467,27124,"","","",""
59,2015,6,KOLKATA,CHENNAI,26658,24552,"","","",""
60,2015,7,KOLKATA,CHENNAI,28287,26495,"","","",""
61,2015,8,KOLKATA,CHENNAI,25732,24349,"","","",""
62,2015,9,KOLKATA,CHENNAI,23814,26123,"","","",""
63,2015,10,KOLKATA,CHENNAI,29098,27761,"","","",""
64,2015,11,KOLKATA,CHENNAI,31512,35914,"","","",""
65,2015,12,KOLKATA,CHENNAI,28057,26261,"","","",""
66,2015,4,KOLKATA,COIMBATORE,968,1329,"","","",""
67,2015,5,KOLKATA,COIMBATORE,1448,1660,"","","",""
68,2015,6,KOLKATA,COIMBATORE,1133,1485,"","","",""
69,2015,7,KOLKATA,COIMBATORE,1068,1129,"","","",""
70,2015,8,KOLKATA,COIMBATORE,1254,1554,"","","",""
71,2015,9,KOLKATA,COIMBATORE,1098,1756,"","","",""
72,2015,10,KOLKATA,COIMBATORE,1593,1812,"","","",""
73,2015,11,KOLKATA,COIMBATORE,2150,2394,"","","",""
74,2015,12,KOLKATA,COIMBATORE,2661,3001,"","","",""
75,2015,4,KOLKATA,DELHI,71017,77153,"","","",""
76,2015,5,KOLKATA,DELHI,80094,88056,"","","",""
77,2015,6,KOLKATA,DELHI,79220,82389,"","","",""
78,2015,7,KOLKATA,DELHI,76012,78585,"","","",""
79,2015,8,KOLKATA,DELHI,73180,74669,"","","",""
80,2015,9,KOLKATA,DELHI,71112,76785,"","","",""
81,2015,10,KOLKATA,DELHI,65290,70016,"","","",""
82,2015,11,KOLKATA,DELHI,85679,97634,"","","",""
83,2015,12,KOLKATA,DELHI,91133,99971,"","","",""
84,2015,4,KOLKATA,DIBRUGARH,6151,6396,"","","",""
85,2015,5,KOLKATA,DIBRUGARH,7657,6733,"","","",""
86,2015,6,KOLKATA,DIBRUGARH,6311,6529,"","","",""
87,2015,7,KOLKATA,DIBRUGARH,6749,6441,"","","",""
88,2015,8,KOLKATA,DIBRUGARH,5563,5773,"","","",""
89,2015,9,KOLKATA,DIBRUGARH,5681,5297,"","","",""
90,2015,10,KOLKATA,DIBRUGARH,14226,7263,"","","",""
91,2015,11,KOLKATA,DIBRUGARH,6137,6031,"","","",""
92,2015,12,KOLKATA,DIBRUGARH,6793,6781,"","","",""
93,2015,4,KOLKATA,DIMAPUR,2363,2463,"","","",""
94,2015,5,KOLKATA,DIMAPUR,3214,2648,"","","",""
95,2015,6,KOLKATA,DIMAPUR,2812,3271,"","","",""
96,2015,7,KOLKATA,DIMAPUR,2851,3160,"","","",""
97,2015,8,KOLKATA,DIMAPUR,2333,2546,"","","",""
98,2015,9,KOLKATA,DIMAPUR,2588,2415,"","","",""
99,2015,10,KOLKATA,DIMAPUR,4849,2834,"","","",""
100,2015,11,KOLKATA,DIMAPUR,3355,3371,"","","",""
101,2015,12,KOLKATA,DIMAPUR,4250,4306,"","","",""
102,2015,5,KOLKATA,DURGAPUR,84,76,"","","",""
103,2015,6,KOLKATA,DURGAPUR,96,182,"","","",""
104,2015,7,KOLKATA,DURGAPUR,123,288,"","","",""
105,2015,8,KOLKATA,DURGAPUR,86,135,"","","",""
106,2015,9,KOLKATA,DURGAPUR,176,239,"","","",""
107,2015,10,KOLKATA,DURGAPUR,183,332,"","","",""
108,2015,11,KOLKATA,DURGAPUR,154,362,"","","",""
109,2015,12,KOLKATA,DURGAPUR,152,165,"","","",""
110,2015,4,KOLKATA,GAYA,213,447,"","","",""
111,2015,9,KOLKATA,GAYA,0,1,"","","",""
112,2015,10,KOLKATA,GAYA,489,23609,"","","",""
113,2015,11,KOLKATA,GAYA,248,738,"","","",""
114,2015,12,KOLKATA,GAYA,242,800,"","","",""
115,2015,4,KOLKATA,GOA,2835,2973,"","","",""
116,2015,5,KOLKATA,GOA,2385,1865,"","","",""
117,2015,6,KOLKATA,GOA,3017,2601,"","","",""
118,2015,7,KOLKATA,GOA,3791,3701,"","","",""
119,2015,8,KOLKATA,GOA,3585,3399,"","","",""
120,2015,9,KOLKATA,GOA,3481,3517,"","","",""
121,2015,10,KOLKATA,GOA,4991,5202,"","","",""
122,2015,11,KOLKATA,GOA,3890,4415,"","","",""
123,2015,12,KOLKATA,GOA,6202,5278,"","","",""
124,2015,4,KOLKATA,GUWAHATI,34788,35316,"","","",""
125,2015,5,KOLKATA,GUWAHATI,33851,32291,"","","",""
126,2015,6,KOLKATA,GUWAHATI,31831,34754,"","","",""
127,2015,7,KOLKATA,GUWAHATI,36278,37251,"","","",""
128,2015,8,KOLKATA,GUWAHATI,31855,31786,"","","",""
129,2015,9,KOLKATA,GUWAHATI,32637,32507,"","","",""
130,2015,10,KOLKATA,GUWAHATI,36710,34183,"","","",""
131,2015,11,KOLKATA,GUWAHATI,32175,33505,"","","",""
132,2015,12,KOLKATA,GUWAHATI,36852,36801,"","","",""
133,2015,4,KOLKATA,HYDERABAD,13831,15795,"","","",""
134,2015,5,KOLKATA,HYDERABAD,17067,16845,"","","",""
135,2015,6,KOLKATA,HYDERABAD,16012,14459,"","","",""
136,2015,7,KOLKATA,HYDERABAD,16614,16789,"","","",""
137,2015,8,KOLKATA,HYDERABAD,16276,16065,"","","",""
138,2015,9,KOLKATA,HYDERABAD,15367,16490,"","","",""
139,2015,10,KOLKATA,HYDERABAD,15970,16805,"","","",""
140,2015,11,KOLKATA,HYDERABAD,20145,21012,"","","",""
141,2015,12,KOLKATA,HYDERABAD,21930,22401,"","","",""
142,2015,4,KOLKATA,IMPHAL,7804,7771,"","","",""
143,2015,5,KOLKATA,IMPHAL,9935,8971,"","","",""
144,2015,6,KOLKATA,IMPHAL,8582,10497,"","","",""
145,2015,7,KOLKATA,IMPHAL,7326,9091,"","","",""
146,2015,8,KOLKATA,IMPHAL,5640,7911,"","","",""
147,2015,9,KOLKATA,IMPHAL,6472,7097,"","","",""
148,2015,10,KOLKATA,IMPHAL,6391,9812,"","","",""
149,2015,11,KOLKATA,IMPHAL,7543,8617,"","","",""
150,2015,12,KOLKATA,IMPHAL,9812,8920,"","","",""
151,2015,4,KOLKATA,INDORE,1368,1597,"","","",""
152,2015,5,KOLKATA,INDORE,1754,1843,"","","",""
153,2015,6,KOLKATA,INDORE,1391,1292,"","","",""
154,2015,7,KOLKATA,INDORE,1209,1293,"","","",""
155,2015,8,KOLKATA,INDORE,1586,1600,"","","",""
156,2015,9,KOLKATA,INDORE,1410,1515,"","","",""
157,2015,10,KOLKATA,INDORE,1609,1575,"","","",""
158,2015,11,KOLKATA,INDORE,1561,1664,"","","",""
159,2015,12,KOLKATA,INDORE,1997,1886,"","","",""
160,2015,4,KOLKATA,JAIPUR,6398,6490,"","","",""
161,2015,5,KOLKATA,JAIPUR,6195,7231,"","","",""
162,2015,6,KOLKATA,JAIPUR,6259,7421,"","","",""
163,2015,7,KOLKATA,JAIPUR,6224,6143,"","","",""
164,2015,8,KOLKATA,JAIPUR,5817,6303,"","","",""
165,2015,9,KOLKATA,JAIPUR,6449,7139,"","","",""
166,2015,10,KOLKATA,JAIPUR,6651,6857,"","","",""
167,2015,11,KOLKATA,JAIPUR,6060,6843,"","","",""
168,2015,12,KOLKATA,JAIPUR,7434,7644,"","","",""
169,2015,4,KOLKATA,JORHAT,1955,1945,"","","",""
170,2015,5,KOLKATA,JORHAT,1933,1720,"","","",""
171,2015,6,KOLKATA,JORHAT,1544,1599,"","","",""
172,2015,7,KOLKATA,JORHAT,1816,1768,"","","",""
173,2015,8,KOLKATA,JORHAT,1734,1655,"","","",""
174,2015,9,KOLKATA,JORHAT,1682,1643,"","","",""
175,2015,10,KOLKATA,JORHAT,1751,1540,"","","",""
176,2015,11,KOLKATA,JORHAT,1714,1718,"","","",""
177,2015,12,KOLKATA,JORHAT,1737,1647,"","","",""
178,2015,4,KOLKATA,KOCHI,1416,1386,"","","",""
179,2015,5,KOLKATA,KOCHI,1510,1634,"","","",""
180,2015,6,KOLKATA,KOCHI,1194,1729,"","","",""
181,2015,7,KOLKATA,KOCHI,1010,1441,"","","",""
182,2015,8,KOLKATA,KOCHI,1184,1061,"","","",""
183,2015,9,KOLKATA,KOCHI,1145,1750,"","","",""
184,2015,10,KOLKATA,KOCHI,1513,1677,"","","",""
185,2015,11,KOLKATA,KOCHI,1143,1388,"","","",""
186,2015,12,KOLKATA,KOCHI,2120,1544,"","","",""
187,2015,9,KOLKATA,LILABARI,126,108,"","","",""
188,2015,12,KOLKATA,LILABARI,116,124,"","","",""
189,2015,4,KOLKATA,LUCKNOW,3764,3721,"","","",""
190,2015,5,KOLKATA,LUCKNOW,3670,3800,"","","",""
191,2015,6,KOLKATA,LUCKNOW,4344,4288,"","","",""
192,2015,7,KOLKATA,LUCKNOW,3546,3327,"","","",""
193,2015,8,KOLKATA,LUCKNOW,3797,3762,"","","",""
194,2015,9,KOLKATA,LUCKNOW,3394,3505,"","","",""
195,2015,10,KOLKATA,LUCKNOW,5257,4746,"","","",""
196,2015,11,KOLKATA,LUCKNOW,3034,3544,"","","",""
197,2015,12,KOLKATA,LUCKNOW,5056,6185,"","","",""
198,2015,4,KOLKATA,NAGPUR,3913,4631,"","","",""
199,2015,5,KOLKATA,NAGPUR,6887,7617,"","","",""
200,2015,6,KOLKATA,NAGPUR,7911,6850,"","","",""
201,2015,7,KOLKATA,NAGPUR,5380,5357,"","","",""
202,2015,8,KOLKATA,NAGPUR,4192,4161,"","","",""
203,2015,9,KOLKATA,NAGPUR,3774,4222,"","","",""
204,2015,10,KOLKATA,NAGPUR,4227,4404,"","","",""
205,2015,11,KOLKATA,NAGPUR,4461,4873,"","","",""
206,2015,12,KOLKATA,NAGPUR,4917,5187,"","","",""
207,2015,4,KOLKATA,PATNA,9764,9315,"","","",""
208,2015,5,KOLKATA,PATNA,7162,6569,"","","",""
209,2015,6,KOLKATA,PATNA,7838,9300,"","","",""
210,2015,7,KOLKATA,PATNA,9808,9635,"","","",""
211,2015,8,KOLKATA,PATNA,8986,9284,"","","",""
212,2015,9,KOLKATA,PATNA,9429,8840,"","","",""
213,2015,10,KOLKATA,PATNA,9206,9312,"","","",""
214,2015,11,KOLKATA,PATNA,10465,8831,"","","",""
215,2015,12,KOLKATA,PATNA,9225,9249,"","","",""
216,2015,4,KOLKATA,PORT BLAIR,12658,16877,"","","",""
217,2015,5,KOLKATA,PORT BLAIR,14606,16616,"","","",""
218,2015,6,KOLKATA,PORT BLAIR,13813,11974,"","","",""
219,2015,7,KOLKATA,PORT BLAIR,8171,7635,"","","",""
220,2015,8,KOLKATA,PORT BLAIR,9174,8322,"","","",""
221,2015,9,KOLKATA,PORT BLAIR,9357,8688,"","","",""
222,2015,10,KOLKATA,PORT BLAIR,11698,12955,"","","",""
223,2015,11,KOLKATA,PORT BLAIR,15730,16650,"","","",""
224,2015,12,KOLKATA,PORT BLAIR,17232,16776,"","","",""
225,2015,4,KOLKATA,PUNE,7126,7927,"","","",""
226,2015,5,KOLKATA,PUNE,8181,8471,"","","",""
227,2015,6,KOLKATA,PUNE,7759,6977,"","","",""
228,2015,7,KOLKATA,PUNE,7221,7097,"","","",""
229,2015,8,KOLKATA,PUNE,7856,7427,"","","",""
230,2015,9,KOLKATA,PUNE,7101,7521,"","","",""
231,2015,10,KOLKATA,PUNE,7710,8141,"","","",""
232,2015,11,KOLKATA,PUNE,7789,8363,"","","",""
233,2015,12,KOLKATA,PUNE,8963,8672,"","","",""
234,2015,4,KOLKATA,RAIPUR,2854,3497,"","","",""
235,2015,5,KOLKATA,RAIPUR,3454,3666,"","","",""
236,2015,6,KOLKATA,RAIPUR,3570,3494,"","","",""
237,2015,7,KOLKATA,RAIPUR,3245,3470,"","","",""
238,2015,8,KOLKATA,RAIPUR,3171,3423,"","","",""
239,2015,9,KOLKATA,RAIPUR,3030,3341,"","","",""
240,2015,10,KOLKATA,RAIPUR,3276,3583,"","","",""
241,2015,11,KOLKATA,RAIPUR,3162,3614,"","","",""
242,2015,12,KOLKATA,RAIPUR,3263,3509,"","","",""
243,2015,4,KOLKATA,RANCHI,4612,4238,"","","",""
244,2015,5,KOLKATA,RANCHI,4865,4770,"","","",""
245,2015,6,KOLKATA,RANCHI,4420,4420,"","","",""
246,2015,7,KOLKATA,RANCHI,4984,4884,"","","",""
247,2015,8,KOLKATA,RANCHI,5016,5381,"","","",""
248,2015,9,KOLKATA,RANCHI,5200,5434,"","","",""
249,2015,10,KOLKATA,RANCHI,2629,2867,"","","",""
250,2015,11,KOLKATA,RANCHI,2104,2340,"","","",""
251,2015,12,KOLKATA,RANCHI,2431,2399,"","","",""
252,2015,4,KOLKATA,SHILLONG,578,579,"","","",""
253,2015,5,KOLKATA,SHILLONG,626,568,"","","",""
254,2015,6,KOLKATA,SHILLONG,592,631,"","","",""
255,2015,7,KOLKATA,SHILLONG,354,358,"","","",""
256,2015,8,KOLKATA,SHILLONG,297,157,"","","",""
257,2015,9,KOLKATA,SHILLONG,311,284,"","","",""
258,2015,10,KOLKATA,SHILLONG,679,719,"","","",""
259,2015,11,KOLKATA,SHILLONG,604,670,"","","",""
260,2015,12,KOLKATA,SHILLONG,231,245,"","","",""
261,2015,4,KOLKATA,SILCHAR,5405,5603,"","","",""
262,2015,5,KOLKATA,SILCHAR,5702,5973,"","","",""
263,2015,6,KOLKATA,SILCHAR,5479,5749,"","","",""
264,2015,7,KOLKATA,SILCHAR,6318,6133,"","","",""
265,2015,8,KOLKATA,SILCHAR,5426,5920,"","","",""
266,2015,9,KOLKATA,SILCHAR,5632,5384,"","","",""
267,2015,10,KOLKATA,SILCHAR,7480,6309,"","","",""
268,2015,11,KOLKATA,SILCHAR,5862,6092,"","","",""
269,2015,12,KOLKATA,SILCHAR,6213,5907,"","","",""
270,2015,8,KOLKATA,SRINAGAR,138,0,"","","",""
271,2015,9,KOLKATA,SRINAGAR,195,0,"","","",""
272,2015,10,KOLKATA,SRINAGAR,374,34,"","","",""
273,2015,9,KOLKATA,TEZPUR,113,135,"","","",""
274,2015,12,KOLKATA,TEZPUR,111,92,"","","",""
275,2015,4,KOLKATA,TRIVANDRUM,1164,1203,"","","",""
276,2015,5,KOLKATA,TRIVANDRUM,1145,1171,"","","",""
277,2015,6,KOLKATA,TRIVANDRUM,1044,1429,"","","",""
278,2015,7,KOLKATA,TRIVANDRUM,1043,991,"","","",""
279,2015,8,KOLKATA,TRIVANDRUM,1059,1001,"","","",""
280,2015,9,KOLKATA,TRIVANDRUM,994,1433,"","","",""
281,2015,10,KOLKATA,TRIVANDRUM,1648,2000,"","","",""
282,2015,11,KOLKATA,TRIVANDRUM,1284,1589,"","","",""
283,2015,12,KOLKATA,TRIVANDRUM,2354,2050,"","","",""
284,2015,4,KOLKATA,VARANASI,1444,1667,"","","",""
285,2015,5,KOLKATA,VARANASI,1611,1764,"","","",""
286,2015,9,KOLKATA,VARANASI,2487,2847,"","","",""
287,2015,10,KOLKATA,VARANASI,3334,3588,"","","",""
288,2015,11,KOLKATA,VARANASI,3065,3459,"","","",""
289,2015,12,KOLKATA,VARANASI,3713,3847,"","","",""
290,2015,4,KOLKATA,VISAKHAPATNAM,1672,2216,"","","",""
291,2015,5,KOLKATA,VISAKHAPATNAM,1885,2151,"","","",""
292,2015,6,KOLKATA,VISAKHAPATNAM,2043,1781,"","","",""
293,2015,7,KOLKATA,VISAKHAPATNAM,1535,1690,"","","",""
294,2015,8,KOLKATA,VISAKHAPATNAM,1668,1792,"","","",""
295,2015,9,KOLKATA,VISAKHAPATNAM,1390,1662,"","","",""
296,2015,10,KOLKATA,VISAKHAPATNAM,1916,2456,"","","",""
297,2015,11,KOLKATA,VISAKHAPATNAM,2031,2294,"","","",""
298,2015,12,KOLKATA,VISAKHAPATNAM,1966,2260,"","","",""
299,2015,11,KOLKATA,KOZHIKODE,1682,1555,"","","",""
300,2015,4,KOLKATA,MUMBAI,57219,68359,"","","",""
301,2015,5,KOLKATA,MUMBAI,69072,72187,"","","",""
302,2015,6,KOLKATA,MUMBAI,66193,59351,"","","",""
303,2015,7,KOLKATA,MUMBAI,59607,62312,"","","",""
304,2015,8,KOLKATA,MUMBAI,63001,62162,"","","",""
305,2015,9,KOLKATA,MUMBAI,57655,64929,"","","",""
306,2015,10,KOLKATA,MUMBAI,62072,71276,"","","",""
307,2015,11,KOLKATA,MUMBAI,64672,70616,"","","",""
308,2015,12,KOLKATA,MUMBAI,73071,72649,"","","",""
309,2015,4,KOLKATA,VADODARA,0,355,"","","",""
310,2015,6,KOLKATA,VADODARA,0,388,"","","",""
311,2015,7,KOLKATA,VADODARA,0,353,"","","",""
312,2015,8,KOLKATA,VADODARA,0,286,"","","",""
313,2015,9,KOLKATA,VADODARA,0,347,"","","",""
314,2015,10,KOLKATA,VADODARA,0,523,"","","",""
315,2015,11,KOLKATA,VADODARA,0,735,"","","",""
316,2015,12,KOLKATA,VADODARA,0,688,"","","",""
