_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
55,2020,5,KOLKATA,BAGDOGRA,100,96,1.15,1.94,0.00,0.00
56,2020,6,KOLKATA,BAGDOGRA,8641,6580,31.63,39.94,10.39,6.03
57,2020,7,KOLKATA,BAGDOGRA,5997,6860,29.28,29.68,8.89,8.61
58,2020,8,KOLKATA,BAGDOGRA,7295,9125,26.85,23.49,20.65,8.18
59,2020,9,KOLKATA,BAGDOGRA,10043,14493,23.50,73.16,31.03,11.39
60,2020,10,KOLKATA,BAGDOGRA,18481,20692,40.43,83.11,24.59,11.44
61,2020,11,KOLKATA,BAGDOGRA,22792,26062,26.95,93.64,25.44,10.61
62,2020,12,KOLKATA,BAGDOGRA,34521,31121,42.39,75.84,23.00,13.45
63,2020,1,KOLKATA,BENGALURU,82414,85243,553.55,457.20,3.85,7.09
64,2020,2,KOLKATA,BENGALURU,72613,73740,574.52,470.40,5.50,5.88
65,2020,3,KOLKATA,BENGALURU,44357,64941,366.29,393.43,1.02,0.67
66,2020,5,KOLKATA,BENGALURU,670,1255,164.40,47.14,0.00,5.50
67,2020,6,KOLKATA,BENGALURU,15265,41015,328.76,326.31,2.75,19.81
68,2020,7,KOLKATA,BENGALURU,16715,47769,341.11,489.01,7.87,21.60
69,2020,8,KOLKATA,BENGALURU,44945,40678,424.10,569.57,2.94,21.67
70,2020,9,KOLKATA,BENGALURU,71899,37977,441.62,757.94,6.36,14.27
71,2020,10,KOLKATA,BENGALURU,80605,62603,473.87,873.00,9.71,13.45
72,2020,11,KOLKATA,BENGALURU,84346,64026,445.15,496.86,8.64,14.26
73,2020,12,KOLKATA,BENGALURU,92348,67612,514.94,452.23,16.28,24.48
74,2020,9,KOLKATA,BHOPAL,801,513,0.27,0.21,0.00,0.00
75,2020,10,KOLKATA,BHOPAL,1086,847,0.99,0.13,0.00,0.13
76,2020,1,KOLKATA,BHUBANESWAR,27390,26904,66.63,18.59,13.82,5.60
77,2020,2,KOLKATA,BHUBANESWAR,25426,25103,59.36,52.41,14.78,2.86
78,2020,3,KOLKATA,BHUBANESWAR,18477,23160,53.59,88.38,3.85,0.00
79,2020,5,KOLKATA,BHUBANESWAR,0,32,3.90,5.37,0.00,0.00
80,2020,6,KOLKATA,BHUBANESWAR,2733,1454,9.17,1.65,12.37,5.30
81,2020,7,KOLKATA,BHUBANESWAR,2269,956,8.25,5.16,4.71,10.21
82,2020,8,KOLKATA,BHUBANESWAR,2913,1713,15.61,13.36,5.41,7.38
83,2020,9,KOLKATA,BHUBANESWAR,4458,3418,17.97,1.33,7.95,7.22
84,2020,10,KOLKATA,BHUBANESWAR,7357,7862,22.93,4.36,10.89,9.50
85,2020,11,KOLKATA,BHUBANESWAR,9065,9753,30.56,10.70,9.20,7.03
86,2020,12,KOLKATA,BHUBANESWAR,12652,11377,32.32,7.93,14.66,7.08
87,2020,1,KOLKATA,CHANDIGARH,897,0,0.63,0.00,0.41,0.00
88,2020,2,KOLKATA,CHANDIGARH,2750,1862,0.76,14.64,0.00,1.70
89,2020,3,KOLKATA,CHANDIGARH,2991,3587,0.57,16.69,0.00,0.00
90,2020,6,KOLKATA,CHANDIGARH,734,1346,0.86,17.64,0.00,0.00
91,2020,7,KOLKATA,CHANDIGARH,1630,2427,15.80,30.95,0.00,0.00
92,2020,8,KOLKATA,CHANDIGARH,3614,2558,23.17,40.20,0.00,0.00
93,2020,9,KOLKATA,CHANDIGARH,3716,2277,12.05,42.15,0.21,0.00
94,2020,10,KOLKATA,CHANDIGARH,3819,3436,27.14,58.77,2.42,1.37
95,2020,11,KOLKATA,CHANDIGARH,4415,4565,15.16,44.83,0.24,0.00
96,2020,12,KOLKATA,CHANDIGARH,4861,5079,17.70,28.22,0.00,0.00
97,2020,1,KOLKATA,CHENNAI,60992,63778,306.96,221.89,8.05,31.51
98,2020,2,KOLKATA,CHENNAI,56559,62423,239.07,420.32,3.43,32.26
99,2020,3,KOLKATA,CHENNAI,33803,49270,167.82,550.52,0.36,0.37
100,2020,5,KOLKATA,CHENNAI,336,624,187.02,322.27,0.00,0.23
101,2020,6,KOLKATA,CHENNAI,5780,19333,211.43,453.02,2.67,16.87
102,2020,7,KOLKATA,CHENNAI,1585,4175,27.30,118.80,1.12,3.46
103,2020,8,KOLKATA,CHENNAI,2116,0,15.73,0.00,0.00,0.00
104,2020,9,KOLKATA,CHENNAI,19499,11267,124.22,123.61,3.60,13.65
105,2020,10,KOLKATA,CHENNAI,23611,16583,148.66,166.14,8.75,14.70
106,2020,11,KOLKATA,CHENNAI,22982,17589,167.41,172.39,7.32,11.29
107,2020,12,KOLKATA,CHENNAI,24706,19687,227.15,166.60,26.89,27.34
108,2020,1,KOLKATA,COIMBATORE,566,1288,7.63,19.83,0.00,0.00
109,2020,2,KOLKATA,COIMBATORE,539,845,8.22,19.19,0.00,0.00
110,2020,3,KOLKATA,COIMBATORE,378,653,7.96,7.99,0.00,0.00
111,2020,6,KOLKATA,COIMBATORE,0,408,0.00,0.62,0.00,0.00
112,2020,10,KOLKATA,COIMBATORE,202,189,0.00,0.00,0.00,0.00
113,2020,11,KOLKATA,COIMBATORE,651,1214,0.00,0.00,0.00,0.00
114,2020,12,KOLKATA,COIMBATORE,634,804,0.11,0.44,0.00,0.00
115,2020,1,KOLKATA,DABOLIM,5022,6074,3.64,6.74,1.31,0.95
116,2020,2,KOLKATA,DABOLIM,5015,5702,3.66,6.48,1.24,0.79
117,2020,3,KOLKATA,DABOLIM,2608,4235,1.82,6.92,0.00,0.00
118,2020,11,KOLKATA,DABOLIM,3158,1819,2.14,2.85,0.00,0.00
119,2020,12,KOLKATA,DABOLIM,7638,5587,4.03,4.25,0.04,6.17
120,2020,1,KOLKATA,DEHRA DUN,666,938,0.00,0.00,0.00,0.00
121,2020,2,KOLKATA,DEHRA DUN,597,827,0.10,0.00,0.00,0.00
122,2020,3,KOLKATA,DEHRA DUN,462,1290,0.00,0.00,0.00,0.00
123,2020,9,KOLKATA,DEHRA DUN,403,236,0.05,0.00,0.00,0.00
124,2020,10,KOLKATA,DEHRA DUN,1950,1607,0.35,0.00,0.00,0.04
125,2020,11,KOLKATA,DEHRA DUN,2681,2142,2.20,2.31,0.00,0.04
126,2020,12,KOLKATA,DEHRA DUN,3200,3042,1.84,0.89,0.46,0.01
127,2020,1,KOLKATA,DELHI,148728,148504,1823.36,2056.22,22.80,40.39
128,2020,2,KOLKATA,DELHI,144366,139873,1725.95,1729.03,25.72,32.85
129,2020,3,KOLKATA,DELHI,84445,107195,944.87,1371.90,13.54,4.29
130,2020,4,KOLKATA,DELHI,0,0,308.72,264.10,0.00,0.00
131,2020,5,KOLKATA,DELHI,1930,3542,855.86,714.68,1.61,1.69
132,2020,6,KOLKATA,DELHI,21939,47765,1486.49,1262.95,24.43,25.90
133,2020,7,KOLKATA,DELHI,4859,6686,884.52,775.59,2.71,1.71
134,2020,8,KOLKATA,DELHI,4538,0,726.63,619.20,0.00,0.00
135,2020,9,KOLKATA,DELHI,43315,29556,1083.85,1156.27,12.80,22.48
136,2020,10,KOLKATA,DELHI,48377,36463,1211.40,1154.36,16.09,24.06
137,2020,11,KOLKATA,DELHI,49413,39172,1186.13,1006.01,18.97,22.37
138,2020,12,KOLKATA,DELHI,53415,58207,1189.29,1223.24,57.56,68.72
139,2020,1,KOLKATA,DIBRUGARH,10671,11183,39.02,11.48,4.32,3.07
140,2020,2,KOLKATA,DIBRUGARH,10305,9958,50.12,22.92,4.50,2.79
141,2020,3,KOLKATA,DIBRUGARH,7792,6649,40.80,4.25,0.17,0.00
142,2020,5,KOLKATA,DIBRUGARH,216,122,0.30,0.01,0.27,0.00
143,2020,6,KOLKATA,DIBRUGARH,7254,4414,26.97,10.28,5.00,2.88
144,2020,7,KOLKATA,DIBRUGARH,2944,3681,46.07,38.64,5.35,3.46
145,2020,8,KOLKATA,DIBRUGARH,3747,3473,18.61,15.30,6.35,2.32
146,2020,9,KOLKATA,DIBRUGARH,6110,5042,21.32,21.01,6.78,2.99
147,2020,10,KOLKATA,DIBRUGARH,8093,8244,35.99,14.62,7.99,2.27
148,2020,11,KOLKATA,DIBRUGARH,9296,10371,70.72,17.77,21.23,3.64
149,2020,12,KOLKATA,DIBRUGARH,10438,9270,59.94,12.67,13.85,4.76
150,2020,1,KOLKATA,DIMAPUR,7158,7662,16.54,0.85,7.04,5.31
151,2020,2,KOLKATA,DIMAPUR,5527,5617,33.19,1.80,8.40,5.09
152,2020,3,KOLKATA,DIMAPUR,4897,3500,28.49,0.06,0.29,0.71
153,2020,6,KOLKATA,DIMAPUR,2093,1322,14.26,1.13,1.37,1.99
154,2020,7,KOLKATA,DIMAPUR,1702,1486,23.80,1.18,3.29,2.21
155,2020,8,KOLKATA,DIMAPUR,1472,1171,9.63,4.71,4.06,1.42
156,2020,9,KOLKATA,DIMAPUR,2802,2773,13.59,7.35,5.58,1.50
157,2020,10,KOLKATA,DIMAPUR,4078,4557,14.57,4.91,6.93,1.44
158,2020,11,KOLKATA,DIMAPUR,4949,5146,26.09,13.95,8.91,1.77
159,2020,12,KOLKATA,DIMAPUR,6453,5334,29.99,7.46,5.73,1.43
160,2020,1,KOLKATA,GAYA,1793,2373,0.09,0.00,0.00,0.00
161,2020,2,KOLKATA,GAYA,2133,3036,0.06,0.00,0.01,0.00
162,2020,3,KOLKATA,GAYA,1767,2366,0.32,0.00,0.00,0.00
163,2020,1,KOLKATA,GORAKHPUR,2634,2915,0.70,0.88,0.06,0.00
164,2020,2,KOLKATA,GORAKHPUR,2135,2164,0.01,0.00,0.00,0.00
165,2020,3,KOLKATA,GORAKHPUR,1682,1568,0.00,0.00,0.00,0.00
166,2020,6,KOLKATA,GORAKHPUR,135,125,0.00,0.00,0.00,0.00
167,2020,7,KOLKATA,GORAKHPUR,1032,1194,0.00,0.00,0.00,0.00
168,2020,8,KOLKATA,GORAKHPUR,1169,1521,0.06,0.00,0.00,0.00
169,2020,9,KOLKATA,GORAKHPUR,1441,1981,0.11,0.00,0.00,0.00
170,2020,10,KOLKATA,GORAKHPUR,1843,1994,0.22,0.00,0.00,0.00
171,2020,11,KOLKATA,GORAKHPUR,1979,1882,0.01,0.00,0.00,0.00
172,2020,12,KOLKATA,GORAKHPUR,1376,2278,0.02,0.00,0.00,0.00
173,2020,1,KOLKATA,GUWAHATI,60051,58809,430.22,78.67,25.20,4.92
174,2020,2,KOLKATA,GUWAHATI,57444,53254,364.60,65.11,19.91,4.68
175,2020,3,KOLKATA,GUWAHATI,46439,38760,306.11,48.46,2.85,0.11
176,2020,5,KOLKATA,GUWAHATI,363,355,28.12,1.50,3.61,0.12
177,2020,6,KOLKATA,GUWAHATI,16859,7761,165.60,76.12,51.28,6.80
178,2020,7,KOLKATA,GUWAHATI,9690,7155,134.98,58.69,42.98,5.06
179,2020,8,KOLKATA,GUWAHATI,12655,8274,155.34,85.58,23.68,3.42
180,2020,9,KOLKATA,GUWAHATI,12143,9803,196.06,84.76,26.13,2.37
181,2020,10,KOLKATA,GUWAHATI,12750,13567,215.73,95.89,38.36,4.99
182,2020,11,KOLKATA,GUWAHATI,16058,17134,228.56,94.49,34.58,4.55
183,2020,12,KOLKATA,GUWAHATI,25042,24671,189.78,85.42,35.71,2.65
184,2020,1,KOLKATA,GWALIOR,1619,1749,0.00,0.00,0.00,0.00
185,2020,2,KOLKATA,GWALIOR,1967,1979,0.00,0.00,0.00,0.00
186,2020,3,KOLKATA,GWALIOR,1452,1552,0.00,0.00,0.00,0.00
187,2020,6,KOLKATA,GWALIOR,316,422,0.00,0.00,0.00,0.00
188,2020,7,KOLKATA,GWALIOR,202,374,0.00,0.00,0.00,0.00
189,2020,8,KOLKATA,GWALIOR,785,676,0.00,0.00,0.00,0.00
190,2020,9,KOLKATA,GWALIOR,993,725,0.00,0.00,0.00,0.00
191,2020,10,KOLKATA,GWALIOR,1089,969,0.30,0.00,0.00,0.00
192,2020,11,KOLKATA,GWALIOR,1206,1117,0.01,0.00,0.00,0.00
193,2020,12,KOLKATA,GWALIOR,1228,1253,0.08,0.00,0.00,0.00
194,2020,1,KOLKATA,HYDERABAD,44342,44583,211.22,190.35,3.02,5.63
195,2020,2,KOLKATA,HYDERABAD,37135,37449,255.05,283.86,3.27,4.76
196,2020,3,KOLKATA,HYDERABAD,25331,33533,163.39,282.01,0.80,0.00
197,2020,5,KOLKATA,HYDERABAD,393,824,55.39,29.62,0.00,0.91
198,2020,6,KOLKATA,HYDERABAD,8767,17012,159.07,115.92,0.74,5.90
199,2020,7,KOLKATA,HYDERABAD,12561,21351,112.64,128.67,2.53,7.63
200,2020,8,KOLKATA,HYDERABAD,26669,21297,166.90,170.77,1.54,12.39
201,2020,9,KOLKATA,HYDERABAD,40524,18974,153.64,177.26,2.02,10.51
202,2020,10,KOLKATA,HYDERABAD,45089,32654,158.16,157.28,4.05,7.47
203,2020,11,KOLKATA,HYDERABAD,44733,42016,178.20,187.93,4.00,7.87
204,2020,12,KOLKATA,HYDERABAD,53748,41617,264.68,134.89,7.99,63.50
205,2020,1,KOLKATA,IMPHAL,12873,14412,145.03,65.29,12.52,14.01
206,2020,2,KOLKATA,IMPHAL,10962,13355,140.35,67.05,11.51,13.92
207,2020,3,KOLKATA,IMPHAL,10812,8678,102.29,22.22,0.70,6.47
208,2020,5,KOLKATA,IMPHAL,103,64,30.64,0.33,0.49,0.00
209,2020,6,KOLKATA,IMPHAL,2147,1996,26.53,6.52,1.29,0.00
210,2020,7,KOLKATA,IMPHAL,3564,2830,52.45,6.54,3.83,4.37
211,2020,8,KOLKATA,IMPHAL,1987,2011,29.16,7.58,7.42,0.00
212,2020,9,KOLKATA,IMPHAL,4151,3284,39.65,6.59,13.16,4.30
213,2020,10,KOLKATA,IMPHAL,4193,4805,72.70,7.30,9.11,0.29
214,2020,11,KOLKATA,IMPHAL,4869,6211,79.19,4.29,9.03,4.21
215,2020,12,KOLKATA,IMPHAL,9073,7184,48.99,8.29,9.24,10.70
216,2020,1,KOLKATA,INDORE,9468,10914,30.93,24.70,1.18,2.03
217,2020,2,KOLKATA,INDORE,6352,6663,23.47,34.02,1.27,1.73
218,2020,3,KOLKATA,INDORE,3841,4930,18.16,22.11,0.00,0.00
219,2020,7,KOLKATA,INDORE,174,371,0.76,1.53,0.00,0.00
220,2020,8,KOLKATA,INDORE,2862,1513,14.33,11.17,0.00,0.57
221,2020,9,KOLKATA,INDORE,4190,2074,21.97,14.93,0.08,1.70
222,2020,10,KOLKATA,INDORE,4253,2848,28.69,21.38,0.11,1.99
223,2020,11,KOLKATA,INDORE,3536,3920,27.53,22.11,0.38,2.67
224,2020,12,KOLKATA,INDORE,3638,6657,24.44,60.87,0.56,3.78
225,2020,1,KOLKATA,JABALPUR,2303,2858,11.93,11.60,0.00,0.00
226,2020,2,KOLKATA,JABALPUR,2536,2928,11.66,6.41,0.00,0.00
227,2020,3,KOLKATA,JABALPUR,1810,2080,6.39,4.23,0.00,0.00
228,2020,1,KOLKATA,JAIPUR,20790,21836,56.02,91.34,4.78,3.13
229,2020,2,KOLKATA,JAIPUR,17977,18217,47.25,76.21,5.50,2.50
230,2020,3,KOLKATA,JAIPUR,11830,14475,28.87,54.73,0.00,0.00
231,2020,6,KOLKATA,JAIPUR,4249,3766,12.21,62.92,2.34,1.78
232,2020,7,KOLKATA,JAIPUR,5690,3489,20.15,122.47,1.06,5.17
233,2020,8,KOLKATA,JAIPUR,9968,5665,65.19,168.24,1.92,4.80
234,2020,9,KOLKATA,JAIPUR,15606,5815,63.74,170.70,3.11,6.98
235,2020,10,KOLKATA,JAIPUR,15622,8833,79.26,171.62,4.63,4.59
236,2020,11,KOLKATA,JAIPUR,16764,12600,67.58,189.23,6.57,5.18
237,2020,12,KOLKATA,JAIPUR,15886,16597,57.42,154.85,5.15,10.39
238,2020,1,KOLKATA,JHARSUGUDA,1884,2039,1.23,0.00,0.00,0.00
239,2020,2,KOLKATA,JHARSUGUDA,2873,2706,6.73,0.00,0.00,0.00
240,2020,3,KOLKATA,JHARSUGUDA,2093,1868,3.01,0.00,0.00,0.00
241,2020,6,KOLKATA,JHARSUGUDA,1479,1311,0.28,0.23,0.00,0.00
242,2020,7,KOLKATA,JHARSUGUDA,2387,1619,0.61,0.04,0.00,0.00
243,2020,8,KOLKATA,JHARSUGUDA,2643,1357,2.47,0.00,0.00,0.00
244,2020,9,KOLKATA,JHARSUGUDA,2764,2182,0.16,0.00,0.00,0.00
245,2020,10,KOLKATA,JHARSUGUDA,3191,3030,0.04,0.00,0.00,0.00
246,2020,11,KOLKATA,JHARSUGUDA,3480,3266,0.00,0.00,0.00,0.00
247,2020,12,KOLKATA,JHARSUGUDA,3718,3650,0.24,0.00,0.00,0.00
248,2020,11,KOLKATA,JODHPUR,65,61,0.00,0.00,0.00,0.00
249,2020,1,KOLKATA,JORHAT,4800,4952,3.24,0.00,0.31,0.00
250,2020,2,KOLKATA,JORHAT,4235,4174,2.56,0.00,0.35,0.00
251,2020,3,KOLKATA,JORHAT,3467,2603,1.48,0.00,0.00,0.00
252,2020,6,KOLKATA,JORHAT,724,403,0.46,0.00,0.06,0.00
253,2020,7,KOLKATA,JORHAT,692,760,5.37,0.00,0.28,0.00
254,2020,8,KOLKATA,JORHAT,733,767,1.82,0.00,0.26,0.00
255,2020,9,KOLKATA,JORHAT,1183,809,1.71,0.00,0.39,0.00
256,2020,10,KOLKATA,JORHAT,1203,1328,3.28,0.00,0.36,0.00
257,2020,11,KOLKATA,JORHAT,1250,1633,5.02,0.00,0.26,0.00
258,2020,12,KOLKATA,JORHAT,1883,1952,4.68,0.00,0.36,0.00
259,2020,1,KOLKATA,KOCHI,5794,4912,18.50,11.53,3.46,1.98
260,2020,2,KOLKATA,KOCHI,3344,1981,16.26,4.48,4.00,0.95
261,2020,3,KOLKATA,KOCHI,887,0,8.93,0.00,0.00,0.00
262,2020,5,KOLKATA,KOCHI,0,0,0.00,0.10,0.00,0.00
263,2020,6,KOLKATA,KOCHI,0,0,20.91,0.00,0.00,0.00
264,2020,9,KOLKATA,KOCHI,2643,1544,10.69,4.86,0.10,0.72
265,2020,10,KOLKATA,KOCHI,9698,4455,34.45,10.58,0.28,3.10
266,2020,11,KOLKATA,KOCHI,9149,4725,38.75,13.20,1.14,2.11
267,2020,12,KOLKATA,KOCHI,12177,6274,59.10,20.20,2.69,3.75
268,2020,8,KOLKATA,KOLHAPUR,0,15,0.00,0.00,0.00,0.00
269,2020,1,KOLKATA,LILABARI,783,701,0.00,0.00,0.00,0.00
270,2020,2,KOLKATA,LILABARI,784,771,0.00,0.00,0.00,0.00
271,2020,3,KOLKATA,LILABARI,718,519,0.00,0.00,0.00,0.00
272,2020,5,KOLKATA,LILABARI,5,1,0.00,0.00,0.00,0.00
273,2020,6,KOLKATA,LILABARI,328,192,0.00,0.00,0.00,0.00
274,2020,7,KOLKATA,LILABARI,218,201,0.00,0.00,0.00,0.00
275,2020,8,KOLKATA,LILABARI,320,202,0.00,0.00,0.00,0.00
276,2020,9,KOLKATA,LILABARI,565,295,0.00,0.00,0.00,0.00
277,2020,10,KOLKATA,LILABARI,496,542,0.00,0.00,0.00,0.00
278,2020,11,KOLKATA,LILABARI,659,539,0.24,0.00,0.00,0.00
279,2020,12,KOLKATA,LILABARI,813,667,0.00,0.00,0.00,0.00
280,2020,1,KOLKATA,LUCKNOW,18508,18932,50.74,120.51,5.25,4.23
281,2020,2,KOLKATA,LUCKNOW,17773,17809,45.14,72.47,5.90,3.92
282,2020,3,KOLKATA,LUCKNOW,12413,12771,33.55,52.45,0.00,0.00
283,2020,6,KOLKATA,LUCKNOW,3894,3168,29.32,50.17,2.28,0.91
284,2020,7,KOLKATA,LUCKNOW,4989,5143,39.82,87.08,3.00,5.13
285,2020,8,KOLKATA,LUCKNOW,6829,5227,48.07,45.60,2.06,9.00
286,2020,9,KOLKATA,LUCKNOW,9217,7949,33.10,41.30,7.22,4.91
287,2020,10,KOLKATA,LUCKNOW,10840,13743,59.27,70.23,10.56,4.77
288,2020,11,KOLKATA,LUCKNOW,9830,13143,60.19,50.58,12.00,4.45
289,2020,12,KOLKATA,LUCKNOW,10826,15635,56.24,50.32,13.98,6.62
290,2020,10,KOLKATA,MADURAI,56,23,2.02,0.00,0.00,0.00
291,2020,11,KOLKATA,MADURAI,378,467,3.67,1.09,0.00,0.00
292,2020,12,KOLKATA,MADURAI,563,462,8.99,0.66,0.00,0.00
293,2020,1,KOLKATA,MANGALORE,278,248,0.12,0.07,0.00,34.31
294,2020,2,KOLKATA,MANGALORE,224,301,0.00,0.12,0.00,34.43
295,2020,3,KOLKATA,MANGALORE,145,241,0.00,0.24,0.00,0.00
296,2020,1,KOLKATA,MUMBAI,91566,97611,635.39,647.73,6.88,39.66
297,2020,2,KOLKATA,MUMBAI,89177,90339,549.41,591.62,9.05,32.03
298,2020,3,KOLKATA,MUMBAI,48530,63264,294.58,418.67,3.86,7.32
299,2020,5,KOLKATA,MUMBAI,612,1439,85.92,125.91,0.00,0.00
300,2020,6,KOLKATA,MUMBAI,6478,21835,328.79,229.32,3.16,12.21
301,2020,7,KOLKATA,MUMBAI,1548,4101,46.67,35.34,0.34,1.49
302,2020,8,KOLKATA,MUMBAI,6891,3685,33.48,0.00,0.00,0.00
303,2020,9,KOLKATA,MUMBAI,28525,15724,163.66,206.47,4.93,1.26
304,2020,10,KOLKATA,MUMBAI,40290,19668,212.67,323.05,11.61,1.53
305,2020,11,KOLKATA,MUMBAI,38918,26339,287.35,350.98,10.48,4.14
306,2020,12,KOLKATA,MUMBAI,39020,26660,316.90,363.87,16.10,69.30
307,2020,1,KOLKATA,NAGPUR,7195,7965,13.96,32.30,0.06,4.36
308,2020,2,KOLKATA,NAGPUR,7978,8381,14.45,21.92,0.21,2.94
309,2020,3,KOLKATA,NAGPUR,5022,6497,8.19,10.45,0.00,0.00
310,2020,6,KOLKATA,NAGPUR,1521,1902,8.79,9.69,4.48,2.21
311,2020,7,KOLKATA,NAGPUR,586,456,2.78,2.88,0.57,0.24
312,2020,9,KOLKATA,NAGPUR,2436,1541,7.41,1.47,0.00,0.00
313,2020,10,KOLKATA,NAGPUR,2107,1722,7.97,3.60,0.00,0.00
314,2020,11,KOLKATA,NAGPUR,2325,2265,4.00,1.52,0.00,0.00
315,2020,12,KOLKATA,NAGPUR,2096,1993,5.74,2.31,0.00,2.71
316,2020,6,KOLKATA,PASIGHAT,12,0,0.00,0.00,0.00,0.00
317,2020,7,KOLKATA,PASIGHAT,1,0,0.00,0.00,0.00,0.00
318,2020,10,KOLKATA,PASIGHAT,14,0,0.00,0.00,0.00,0.00
319,2020,11,KOLKATA,PASIGHAT,16,0,0.00,0.00,0.00,0.00
320,2020,12,KOLKATA,PASIGHAT,22,0,0.00,0.00,0.00,0.00
321,2020,1,KOLKATA,PATNA,20682,21534,71.62,14.53,23.90,4.80
