_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
89,2016,2,KOLKATA,COIMBATORE,1467,1586,"","","",""
90,2016,3,KOLKATA,COIMBATORE,1373,1566,"","","",""
91,2016,4,KOLKATA,COIMBATORE,1240,1479,"","","",""
92,2016,5,KOLKATA,COIMBATORE,1333,1412,"","","",""
93,2016,6,KOLKATA,COIMBATORE,1093,1349,"","","",""
94,2016,7,KOLKATA,COIMBATORE,1039,1092,"","","",""
95,2016,8,KOLKATA,COIMBATORE,754,1028,"","","",""
96,2016,9,KOLKATA,COIMBATORE,518,643,"","","",""
97,2016,10,KOLKATA,COIMBATORE,565,650,"","","",""
98,2016,11,KOLKATA,COIMBATORE,899,1142,"","","",""
99,2016,12,KOLKATA,COIMBATORE,1005,1115,"","","",""
100,2016,1,KOLKATA,DELHI,91399,93021,"","","",""
101,2016,2,KOLKATA,DELHI,87778,89409,"","","",""
102,2016,3,KOLKATA,DELHI,99803,105622,"","","",""
103,2016,4,KOLKATA,DELHI,90735,102325,"","","",""
104,2016,5,KOLKATA,DELHI,97003,103524,"","","",""
105,2016,6,KOLKATA,DELHI,95127,111451,"","","",""
106,2016,7,KOLKATA,DELHI,118269,122390,"","","",""
107,2016,8,KOLKATA,DELHI,114357,118783,"","","",""
108,2016,9,KOLKATA,DELHI,114124,124022,"","","",""
109,2016,10,KOLKATA,DELHI,120433,133492,"","","",""
110,2016,11,KOLKATA,DELHI,119637,124011,"","","",""
111,2016,12,KOLKATA,DELHI,127961,143613,"","","",""
112,2016,1,KOLKATA,DIBRUGARH,6454,6458,"","","",""
113,2016,2,KOLKATA,DIBRUGARH,5927,5757,"","","",""
114,2016,3,KOLKATA,DIBRUGARH,6599,5976,"","","",""
115,2016,4,KOLKATA,DIBRUGARH,6280,5907,"","","",""
116,2016,5,KOLKATA,DIBRUGARH,7311,6598,"","","",""
117,2016,6,KOLKATA,DIBRUGARH,7023,6824,"","","",""
118,2016,7,KOLKATA,DIBRUGARH,7588,7658,"","","",""
119,2016,8,KOLKATA,DIBRUGARH,7325,6965,"","","",""
120,2016,9,KOLKATA,DIBRUGARH,6569,6253,"","","",""
121,2016,10,KOLKATA,DIBRUGARH,7522,7306,"","","",""
122,2016,11,KOLKATA,DIBRUGARH,6941,6984,"","","",""
123,2016,12,KOLKATA,DIBRUGARH,7515,7715,"","","",""
124,2016,1,KOLKATA,DIMAPUR,3455,4032,"","","",""
125,2016,2,KOLKATA,DIMAPUR,2938,3096,"","","",""
126,2016,3,KOLKATA,DIMAPUR,3565,3720,"","","",""
127,2016,4,KOLKATA,DIMAPUR,3561,3415,"","","",""
128,2016,5,KOLKATA,DIMAPUR,4392,4118,"","","",""
129,2016,6,KOLKATA,DIMAPUR,4225,4982,"","","",""
130,2016,7,KOLKATA,DIMAPUR,4705,5297,"","","",""
131,2016,8,KOLKATA,DIMAPUR,4255,4568,"","","",""
132,2016,9,KOLKATA,DIMAPUR,4449,4355,"","","",""
133,2016,10,KOLKATA,DIMAPUR,5274,5081,"","","",""
134,2016,11,KOLKATA,DIMAPUR,5693,5327,"","","",""
135,2016,12,KOLKATA,DIMAPUR,7259,6846,"","","",""
136,2016,1,KOLKATA,DURGAPUR,27,118,"","","",""
137,2016,2,KOLKATA,DURGAPUR,77,122,"","","",""
138,2016,3,KOLKATA,DURGAPUR,173,266,"","","",""
139,2016,4,KOLKATA,DURGAPUR,34,92,"","","",""
140,2016,5,KOLKATA,DURGAPUR,20,65,"","","",""
141,2016,6,KOLKATA,DURGAPUR,12,40,"","","",""
142,2016,1,KOLKATA,GAYA,337,998,"","","",""
143,2016,2,KOLKATA,GAYA,432,1130,"","","",""
144,2016,3,KOLKATA,GAYA,475,890,"","","",""
145,2016,4,KOLKATA,GAYA,475,569,"","","",""
146,2016,9,KOLKATA,GAYA,50,86,"","","",""
147,2016,10,KOLKATA,GAYA,441,713,"","","",""
148,2016,11,KOLKATA,GAYA,232,277,"","","",""
149,2016,12,KOLKATA,GAYA,477,1086,"","","",""
150,2016,1,KOLKATA,GOA,5248,5470,"","","",""
151,2016,2,KOLKATA,GOA,4023,3905,"","","",""
152,2016,3,KOLKATA,GOA,4173,4747,"","","",""
153,2016,4,KOLKATA,GOA,3912,4324,"","","",""
154,2016,5,KOLKATA,GOA,4236,4147,"","","",""
155,2016,6,KOLKATA,GOA,3934,4293,"","","",""
156,2016,7,KOLKATA,GOA,4475,4515,"","","",""
157,2016,8,KOLKATA,GOA,3325,3515,"","","",""
158,2016,9,KOLKATA,GOA,3545,3856,"","","",""
159,2016,10,KOLKATA,GOA,4852,5595,"","","",""
160,2016,11,KOLKATA,GOA,4122,4023,"","","",""
161,2016,12,KOLKATA,GOA,4912,5333,"","","",""
162,2016,10,KOLKATA,GORAKHPUR,1876,1772,"","","",""
163,2016,11,KOLKATA,GORAKHPUR,1486,1638,"","","",""
164,2016,1,KOLKATA,GUWAHATI,36071,36742,"","","",""
165,2016,2,KOLKATA,GUWAHATI,34990,33343,"","","",""
166,2016,3,KOLKATA,GUWAHATI,39602,37497,"","","",""
167,2016,4,KOLKATA,GUWAHATI,37786,36040,"","","",""
168,2016,5,KOLKATA,GUWAHATI,42759,38435,"","","",""
169,2016,6,KOLKATA,GUWAHATI,37612,40730,"","","",""
170,2016,7,KOLKATA,GUWAHATI,41431,41256,"","","",""
171,2016,8,KOLKATA,GUWAHATI,37348,36780,"","","",""
172,2016,9,KOLKATA,GUWAHATI,40767,39256,"","","",""
173,2016,10,KOLKATA,GUWAHATI,46581,47099,"","","",""
174,2016,11,KOLKATA,GUWAHATI,44375,45656,"","","",""
175,2016,12,KOLKATA,GUWAHATI,52161,53686,"","","",""
176,2016,1,KOLKATA,HYDERABAD,21213,21345,"","","",""
177,2016,2,KOLKATA,HYDERABAD,19330,19656,"","","",""
178,2016,3,KOLKATA,HYDERABAD,20079,20736,"","","",""
179,2016,4,KOLKATA,HYDERABAD,19669,21388,"","","",""
180,2016,5,KOLKATA,HYDERABAD,26443,24650,"","","",""
181,2016,6,KOLKATA,HYDERABAD,25019,22140,"","","",""
182,2016,7,KOLKATA,HYDERABAD,27232,25825,"","","",""
183,2016,8,KOLKATA,HYDERABAD,25297,24765,"","","",""
184,2016,9,KOLKATA,HYDERABAD,24875,28766,"","","",""
185,2016,10,KOLKATA,HYDERABAD,28427,31987,"","","",""
186,2016,11,KOLKATA,HYDERABAD,31676,27387,"","","",""
187,2016,12,KOLKATA,HYDERABAD,30809,31157,"","","",""
188,2016,1,KOLKATA,IMPHAL,7369,10160,"","","",""
189,2016,2,KOLKATA,IMPHAL,7533,8538,"","","",""
190,2016,3,KOLKATA,IMPHAL,9579,9344,"","","",""
191,2016,4,KOLKATA,IMPHAL,8438,8609,"","","",""
192,2016,5,KOLKATA,IMPHAL,9718,7751,"","","",""
193,2016,6,KOLKATA,IMPHAL,9063,9806,"","","",""
194,2016,7,KOLKATA,IMPHAL,8332,9222,"","","",""
195,2016,8,KOLKATA,IMPHAL,7115,7864,"","","",""
196,2016,9,KOLKATA,IMPHAL,8351,8564,"","","",""
197,2016,10,KOLKATA,IMPHAL,12109,11479,"","","",""
198,2016,11,KOLKATA,IMPHAL,10335,13372,"","","",""
199,2016,12,KOLKATA,IMPHAL,15643,12600,"","","",""
200,2016,1,KOLKATA,INDORE,1766,1893,"","","",""
201,2016,2,KOLKATA,INDORE,1595,1567,"","","",""
202,2016,3,KOLKATA,INDORE,1435,1372,"","","",""
203,2016,4,KOLKATA,INDORE,1606,1591,"","","",""
204,2016,5,KOLKATA,INDORE,1780,1961,"","","",""
205,2016,6,KOLKATA,INDORE,838,969,"","","",""
206,2016,7,KOLKATA,INDORE,1033,1162,"","","",""
207,2016,8,KOLKATA,INDORE,1247,1250,"","","",""
208,2016,9,KOLKATA,INDORE,1261,1564,"","","",""
209,2016,10,KOLKATA,INDORE,1504,1708,"","","",""
210,2016,11,KOLKATA,INDORE,1563,1793,"","","",""
211,2016,12,KOLKATA,INDORE,2370,2858,"","","",""
212,2016,1,KOLKATA,JAIPUR,7482,8046,"","","",""
213,2016,2,KOLKATA,JAIPUR,7624,8238,"","","",""
214,2016,3,KOLKATA,JAIPUR,10892,12175,"","","",""
215,2016,4,KOLKATA,JAIPUR,10320,10899,"","","",""
216,2016,5,KOLKATA,JAIPUR,7570,8537,"","","",""
217,2016,6,KOLKATA,JAIPUR,7181,7993,"","","",""
218,2016,7,KOLKATA,JAIPUR,9444,9130,"","","",""
219,2016,8,KOLKATA,JAIPUR,7978,7891,"","","",""
220,2016,9,KOLKATA,JAIPUR,7056,7746,"","","",""
221,2016,10,KOLKATA,JAIPUR,10799,11121,"","","",""
222,2016,11,KOLKATA,JAIPUR,12118,12448,"","","",""
223,2016,12,KOLKATA,JAIPUR,13984,13943,"","","",""
224,2016,1,KOLKATA,JORHAT,1791,1806,"","","",""
225,2016,2,KOLKATA,JORHAT,1660,1587,"","","",""
226,2016,3,KOLKATA,JORHAT,1837,1641,"","","",""
227,2016,4,KOLKATA,JORHAT,1717,1311,"","","",""
228,2016,5,KOLKATA,JORHAT,1917,1300,"","","",""
229,2016,6,KOLKATA,JORHAT,1522,1267,"","","",""
230,2016,7,KOLKATA,JORHAT,1651,1326,"","","",""
231,2016,8,KOLKATA,JORHAT,1511,1048,"","","",""
232,2016,9,KOLKATA,JORHAT,1511,957,"","","",""
233,2016,10,KOLKATA,JORHAT,1508,1122,"","","",""
234,2016,11,KOLKATA,JORHAT,1533,1429,"","","",""
235,2016,12,KOLKATA,JORHAT,1851,1892,"","","",""
236,2016,1,KOLKATA,KOCHI,1693,2004,"","","",""
237,2016,2,KOLKATA,KOCHI,1661,1810,"","","",""
238,2016,3,KOLKATA,KOCHI,1505,1661,"","","",""
239,2016,4,KOLKATA,KOCHI,1610,1680,"","","",""
240,2016,5,KOLKATA,KOCHI,1965,1679,"","","",""
241,2016,6,KOLKATA,KOCHI,1069,1471,"","","",""
242,2016,7,KOLKATA,KOCHI,1113,1257,"","","",""
243,2016,8,KOLKATA,KOCHI,1071,1106,"","","",""
244,2016,9,KOLKATA,KOCHI,864,1143,"","","",""
245,2016,10,KOLKATA,KOCHI,1039,937,"","","",""
246,2016,11,KOLKATA,KOCHI,669,693,"","","",""
247,2016,12,KOLKATA,KOCHI,1130,1412,"","","",""
248,2016,1,KOLKATA,LILABARI,38,39,"","","",""
249,2016,2,KOLKATA,LILABARI,167,135,"","","",""
250,2016,3,KOLKATA,LILABARI,211,225,"","","",""
251,2016,1,KOLKATA,LUCKNOW,4598,4941,"","","",""
252,2016,2,KOLKATA,LUCKNOW,4092,3961,"","","",""
253,2016,3,KOLKATA,LUCKNOW,3701,3463,"","","",""
254,2016,4,KOLKATA,LUCKNOW,2524,2676,"","","",""
255,2016,5,KOLKATA,LUCKNOW,2899,2978,"","","",""
256,2016,6,KOLKATA,LUCKNOW,4725,5398,"","","",""
257,2016,7,KOLKATA,LUCKNOW,4791,4669,"","","",""
258,2016,8,KOLKATA,LUCKNOW,4574,4571,"","","",""
259,2016,9,KOLKATA,LUCKNOW,4929,4957,"","","",""
260,2016,10,KOLKATA,LUCKNOW,7268,6988,"","","",""
261,2016,11,KOLKATA,LUCKNOW,6319,6521,"","","",""
262,2016,12,KOLKATA,LUCKNOW,11231,15433,"","","",""
263,2016,1,KOLKATA,NAGPUR,4610,4998,"","","",""
264,2016,2,KOLKATA,NAGPUR,4454,4647,"","","",""
265,2016,3,KOLKATA,NAGPUR,4881,5147,"","","",""
266,2016,4,KOLKATA,NAGPUR,4343,4859,"","","",""
267,2016,5,KOLKATA,NAGPUR,4783,4772,"","","",""
268,2016,6,KOLKATA,NAGPUR,4731,4487,"","","",""
269,2016,7,KOLKATA,NAGPUR,4343,4418,"","","",""
270,2016,8,KOLKATA,NAGPUR,3969,4178,"","","",""
271,2016,9,KOLKATA,NAGPUR,4067,4261,"","","",""
272,2016,10,KOLKATA,NAGPUR,4740,5007,"","","",""
273,2016,11,KOLKATA,NAGPUR,5129,4781,"","","",""
274,2016,12,KOLKATA,NAGPUR,4973,5173,"","","",""
275,2016,1,KOLKATA,PATNA,9587,9521,"","","",""
276,2016,2,KOLKATA,PATNA,10343,9769,"","","",""
277,2016,3,KOLKATA,PATNA,10981,10490,"","","",""
278,2016,4,KOLKATA,PATNA,5920,5842,"","","",""
279,2016,5,KOLKATA,PATNA,6266,6409,"","","",""
280,2016,6,KOLKATA,PATNA,6312,6500,"","","",""
281,2016,7,KOLKATA,PATNA,6963,7165,"","","",""
282,2016,8,KOLKATA,PATNA,6785,7207,"","","",""
283,2016,9,KOLKATA,PATNA,6696,6868,"","","",""
284,2016,10,KOLKATA,PATNA,7777,7753,"","","",""
285,2016,11,KOLKATA,PATNA,11843,12640,"","","",""
286,2016,12,KOLKATA,PATNA,12648,12495,"","","",""
287,2016,1,KOLKATA,PORT BLAIR,16449,16575,"","","",""
288,2016,2,KOLKATA,PORT BLAIR,15430,16242,"","","",""
289,2016,3,KOLKATA,PORT BLAIR,16105,17435,"","","",""
290,2016,4,KOLKATA,PORT BLAIR,13239,17187,"","","",""
291,2016,5,KOLKATA,PORT BLAIR,15935,17424,"","","",""
292,2016,6,KOLKATA,PORT BLAIR,16932,15175,"","","",""
293,2016,7,KOLKATA,PORT BLAIR,15971,12414,"","","",""
294,2016,8,KOLKATA,PORT BLAIR,17605,16132,"","","",""
295,2016,9,KOLKATA,PORT BLAIR,18443,18529,"","","",""
296,2016,10,KOLKATA,PORT BLAIR,23159,23744,"","","",""
297,2016,11,KOLKATA,PORT BLAIR,21862,21305,"","","",""
298,2016,12,KOLKATA,PORT BLAIR,23146,22516,"","","",""
299,2016,1,KOLKATA,PUNE,9510,9163,"","","",""
300,2016,2,KOLKATA,PUNE,9545,9177,"","","",""
301,2016,3,KOLKATA,PUNE,9929,9972,"","","",""
302,2016,4,KOLKATA,PUNE,8241,9401,"","","",""
303,2016,5,KOLKATA,PUNE,9778,9545,"","","",""
304,2016,6,KOLKATA,PUNE,9035,7925,"","","",""
305,2016,7,KOLKATA,PUNE,8796,8440,"","","",""
306,2016,8,KOLKATA,PUNE,7843,7605,"","","",""
307,2016,9,KOLKATA,PUNE,7067,7362,"","","",""
308,2016,10,KOLKATA,PUNE,7145,7853,"","","",""
309,2016,11,KOLKATA,PUNE,9275,8230,"","","",""
310,2016,12,KOLKATA,PUNE,8993,8101,"","","",""
311,2016,1,KOLKATA,RAIPUR,3072,3343,"","","",""
312,2016,2,KOLKATA,RAIPUR,2964,3388,"","","",""
313,2016,3,KOLKATA,RAIPUR,3371,3765,"","","",""
314,2016,4,KOLKATA,RAIPUR,2963,3517,"","","",""
315,2016,5,KOLKATA,RAIPUR,3289,3387,"","","",""
316,2016,6,KOLKATA,RAIPUR,3582,3336,"","","",""
317,2016,7,KOLKATA,RAIPUR,3080,3533,"","","",""
318,2016,8,KOLKATA,RAIPUR,3181,3604,"","","",""
319,2016,9,KOLKATA,RAIPUR,3106,3334,"","","",""
320,2016,10,KOLKATA,RAIPUR,3056,3617,"","","",""
321,2016,11,KOLKATA,RAIPUR,4718,4716,"","","",""
322,2016,12,KOLKATA,RAIPUR,5592,6579,"","","",""
323,2016,1,KOLKATA,RANCHI,2463,2327,"","","",""
324,2016,2,KOLKATA,RANCHI,2841,2951,"","","",""
325,2016,3,KOLKATA,RANCHI,3175,3332,"","","",""
326,2016,4,KOLKATA,RANCHI,2963,2930,"","","",""
327,2016,5,KOLKATA,RANCHI,2955,3361,"","","",""
328,2016,6,KOLKATA,RANCHI,2864,2861,"","","",""
329,2016,7,KOLKATA,RANCHI,3115,3355,"","","",""
330,2016,8,KOLKATA,RANCHI,3192,3200,"","","",""
331,2016,9,KOLKATA,RANCHI,3378,3641,"","","",""
332,2016,10,KOLKATA,RANCHI,4228,4037,"","","",""
333,2016,11,KOLKATA,RANCHI,4023,4533,"","","",""
334,2016,12,KOLKATA,RANCHI,3978,4703,"","","",""
335,2016,1,KOLKATA,SHILLONG,121,142,"","","",""
336,2016,2,KOLKATA,SHILLONG,349,326,"","","",""
337,2016,3,KOLKATA,SHILLONG,536,569,"","","",""
338,2016,4,KOLKATA,SHILLONG,490,465,"","","",""
339,2016,5,KOLKATA,SHILLONG,712,558,"","","",""
340,2016,6,KOLKATA,SHILLONG,636,613,"","","",""
341,2016,7,KOLKATA,SHILLONG,422,475,"","","",""
342,2016,8,KOLKATA,SHILLONG,437,374,"","","",""
343,2016,9,KOLKATA,SHILLONG,652,567,"","","",""
344,2016,10,KOLKATA,SHILLONG,686,691,"","","",""
345,2016,11,KOLKATA,SHILLONG,610,555,"","","",""
346,2016,12,KOLKATA,SHILLONG,690,607,"","","",""
347,2016,1,KOLKATA,SILCHAR,6420,6447,"","","",""
348,2016,2,KOLKATA,SILCHAR,5834,5758,"","","",""
349,2016,3,KOLKATA,SILCHAR,5598,5880,"","","",""
350,2016,4,KOLKATA,SILCHAR,4630,4219,"","","",""
351,2016,5,KOLKATA,SILCHAR,5120,4369,"","","",""
352,2016,6,KOLKATA,SILCHAR,4565,4049,"","","",""
353,2016,7,KOLKATA,SILCHAR,5032,4192,"","","",""
354,2016,8,KOLKATA,SILCHAR,4171,4308,"","","",""
355,2016,9,KOLKATA,SILCHAR,4277,4100,"","","",""
356,2016,10,KOLKATA,SILCHAR,6433,5778,"","","",""
357,2016,11,KOLKATA,SILCHAR,6677,6854,"","","",""
358,2016,12,KOLKATA,SILCHAR,7495,7613,"","","",""
359,2016,11,KOLKATA,SRINAGAR,0,1,"","","",""
360,2016,3,KOLKATA,TEZPUR,83,48,"","","",""
361,2016,1,KOLKATA,TRIVANDRUM,1453,1959,"","","",""
362,2016,2,KOLKATA,TRIVANDRUM,974,1168,"","","",""
363,2016,3,KOLKATA,TRIVANDRUM,681,871,"","","",""
364,2016,4,KOLKATA,TRIVANDRUM,489,474,"","","",""
365,2016,5,KOLKATA,TRIVANDRUM,411,330,"","","",""
366,2016,6,KOLKATA,TRIVANDRUM,262,355,"","","",""
367,2016,7,KOLKATA,TRIVANDRUM,295,189,"","","",""
368,2016,8,KOLKATA,TRIVANDRUM,327,311,"","","",""
369,2016,9,KOLKATA,TRIVANDRUM,131,458,"","","",""
370,2016,10,KOLKATA,TRIVANDRUM,117,173,"","","",""
371,2016,11,KOLKATA,TRIVANDRUM,235,507,"","","",""
372,2016,12,KOLKATA,TRIVANDRUM,717,952,"","","",""
373,2016,1,KOLKATA,UDAIPUR,16,20,"","","",""
374,2016,2,KOLKATA,UDAIPUR,80,124,"","","",""
375,2016,3,KOLKATA,UDAIPUR,114,103,"","","",""
376,2016,4,KOLKATA,UDAIPUR,340,378,"","","",""
377,2016,5,KOLKATA,UDAIPUR,117,194,"","","",""
378,2016,6,KOLKATA,UDAIPUR,100,144,"","","",""
379,2016,7,KOLKATA,UDAIPUR,105,186,"","","",""
380,2016,8,KOLKATA,UDAIPUR,140,145,"","","",""
381,2016,9,KOLKATA,UDAIPUR,85,61,"","","",""
382,2016,10,KOLKATA,UDAIPUR,173,79,"","","",""
383,2016,11,KOLKATA,UDAIPUR,324,303,"","","",""
384,2016,12,KOLKATA,UDAIPUR,15,409,"","","",""
385,2016,1,KOLKATA,VARANASI,3834,4379,"","","",""
386,2016,2,KOLKATA,VARANASI,3353,3643,"","","",""
387,2016,3,KOLKATA,VARANASI,3039,3333,"","","",""
388,2016,4,KOLKATA,VARANASI,2491,2656,"","","",""
389,2016,5,KOLKATA,VARANASI,2080,2603,"","","",""
390,2016,6,KOLKATA,VARANASI,1880,2394,"","","",""
391,2016,7,KOLKATA,VARANASI,2246,2514,"","","",""
392,2016,8,KOLKATA,VARANASI,2023,2654,"","","",""
393,2016,9,KOLKATA,VARANASI,1925,2201,"","","",""
394,2016,10,KOLKATA,VARANASI,3607,4378,"","","",""
395,2016,11,KOLKATA,VARANASI,3862,4496,"","","",""
396,2016,12,KOLKATA,VARANASI,4044,0,"","","",""
397,2016,1,KOLKATA,VISAKHAPATNAM,1898,2415,"","","",""
398,2016,2,KOLKATA,VISAKHAPATNAM,1197,1412,"","","",""
399,2016,3,KOLKATA,VISAKHAPATNAM,1078,1286,"","","",""
400,2016,4,KOLKATA,VISAKHAPATNAM,1279,1510,"","","",""
401,2016,5,KOLKATA,VISAKHAPATNAM,1432,1401,"","","",""
402,2016,6,KOLKATA,VISAKHAPATNAM,1503,1468,"","","",""
403,2016,7,KOLKATA,VISAKHAPATNAM,1204,1361,"","","",""
404,2016,8,KOLKATA,VISAKHAPATNAM,1918,2423,"","","",""
405,2016,9,KOLKATA,VISAKHAPATNAM,3205,4584,"","","",""
406,2016,10,KOLKATA,VISAKHAPATNAM,5551,7006,"","","",""
407,2016,11,KOLKATA,VISAKHAPATNAM,6805,7631,"","","",""
408,2016,12,KOLKATA,VISAKHAPATNAM,8331,8811,"","","",""
409,2016,1,KOLKATA,MUMBAI,68028,69851,"","","",""
410,2016,2,KOLKATA,MUMBAI,62769,64464,"","","",""
411,2016,3,KOLKATA,MUMBAI,63629,67009,"","","",""
412,2016,4,KOLKATA,MUMBAI,61352,72204,"","","",""
413,2016,5,KOLKATA,MUMBAI,72659,74028,"","","",""
414,2016,6,KOLKATA,MUMBAI,66492,62459,"","","",""
415,2016,7,KOLKATA,MUMBAI,66492,67603,"","","",""
416,2016,8,KOLKATA,MUMBAI,64301,66744,"","","",""
417,2016,9,KOLKATA,MUMBAI,62334,70650,"","","",""
418,2016,10,KOLKATA,MUMBAI,63421,77241,"","","",""
419,2016,11,KOLKATA,MUMBAI,72046,69861,"","","",""
420,2016,12,KOLKATA,MUMBAI,76442,77596,"","","",""
