_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
24,2023,12,KOLKATA,AHMEDABAD,17916,17582,130.05,173.28,1.94,4.49
25,2023,1,KOLKATA,AIZAWL,6384,6776,10.98,4.51,8.63,8.93
26,2023,2,KOLKATA,AIZAWL,5352,5800,15.23,6.27,7.62,8.28
27,2023,3,KOLKATA,AIZAWL,6300,6536,15.62,4.75,8.27,5.14
28,2023,4,KOLKATA,AIZAWL,5149,5344,12.30,3.68,8.74,6.80
29,2023,5,KOLKATA,AIZAWL,5561,5884,11.64,5.59,8.60,7.89
30,2023,6,KOLKATA,AIZAWL,4699,5758,13.45,8.86,10.38,8.00
31,2023,7,KOLKATA,AIZAWL,5359,6056,22.32,7.16,9.01,8.41
32,2023,8,KOLKATA,AIZAWL,5940,6577,19.70,6.86,0.35,6.14
33,2023,9,KOLKATA,AIZAWL,5883,6366,18.48,8.75,0.92,8.50
34,2023,10,KOLKATA,AIZAWL,5715,6303,18.81,9.41,0.43,7.68
35,2023,11,KOLKATA,AIZAWL,5212,5690,14.54,22.83,1.81,8.84
36,2023,12,KOLKATA,AIZAWL,6025,5707,19.63,53.91,2.81,7.43
37,2023,7,KOLKATA,ALLAHABAD,41,120,0.00,0.00,0.00,0.00
38,2023,8,KOLKATA,ALLAHABAD,0,5,0.00,0.00,0.00,0.00
39,2023,1,KOLKATA,AMRITSAR,2831,3146,0.17,1.53,0.00,0.00
40,2023,2,KOLKATA,AMRITSAR,2714,2613,0.81,4.70,0.00,0.00
41,2023,3,KOLKATA,AMRITSAR,2089,2194,0.12,1.16,0.00,0.00
42,2023,4,KOLKATA,AMRITSAR,2763,3644,1.70,4.08,0.00,0.58
43,2023,5,KOLKATA,AMRITSAR,4356,4587,2.01,14.55,0.00,0.01
44,2023,6,KOLKATA,AMRITSAR,3804,5088,0.61,25.76,0.00,0.00
45,2023,7,KOLKATA,AMRITSAR,3658,3412,1.11,13.88,0.00,0.12
46,2023,8,KOLKATA,AMRITSAR,3588,3118,0.91,12.31,0.00,0.14
47,2023,9,KOLKATA,AMRITSAR,3882,3910,21.16,9.41,0.00,0.07
48,2023,10,KOLKATA,AMRITSAR,4714,4944,18.37,16.72,0.00,0.00
49,2023,11,KOLKATA,AMRITSAR,4067,4622,29.06,6.98,0.00,0.00
50,2023,12,KOLKATA,AMRITSAR,4891,4960,17.14,13.97,0.00,0.00
51,2023,1,KOLKATA,BAGDOGRA,25525,27259,72.32,125.60,6.76,7.58
52,2023,2,KOLKATA,BAGDOGRA,25109,25876,57.10,92.59,7.55,9.28
53,2023,3,KOLKATA,BAGDOGRA,28551,28568,53.13,103.16,10.01,13.85
54,2023,4,KOLKATA,BAGDOGRA,22419,21859,73.40,150.81,11.54,10.47
55,2023,5,KOLKATA,BAGDOGRA,23495,23225,88.13,106.88,9.62,8.59
56,2023,6,KOLKATA,BAGDOGRA,31186,31668,67.60,134.80,7.90,10.96
57,2023,7,KOLKATA,BAGDOGRA,24289,25013,93.13,71.56,9.04,8.78
58,2023,8,KOLKATA,BAGDOGRA,24797,24422,119.46,81.72,4.33,7.60
59,2023,9,KOLKATA,BAGDOGRA,29661,27551,124.17,72.85,3.00,5.79
60,2023,10,KOLKATA,BAGDOGRA,32773,33361,107.07,102.67,3.05,5.70
61,2023,11,KOLKATA,BAGDOGRA,39230,40136,105.84,98.53,5.29,5.90
62,2023,12,KOLKATA,BAGDOGRA,38491,38074,82.96,72.61,5.30,7.46
63,2023,1,KOLKATA,BENGALURU,73204,75628,405.31,527.51,5.50,24.27
64,2023,2,KOLKATA,BENGALURU,69832,73147,362.10,479.45,7.46,23.87
65,2023,3,KOLKATA,BENGALURU,75063,78487,388.98,548.78,22.71,24.90
66,2023,4,KOLKATA,BENGALURU,64806,73335,423.81,531.35,21.76,18.77
67,2023,5,KOLKATA,BENGALURU,72250,69721,899.46,547.24,19.63,18.16
68,2023,6,KOLKATA,BENGALURU,74166,74169,556.02,593.77,17.90,26.96
69,2023,7,KOLKATA,BENGALURU,76286,64641,530.87,931.38,17.84,28.33
70,2023,8,KOLKATA,BENGALURU,77392,72822,584.27,840.38,2.25,30.26
71,2023,9,KOLKATA,BENGALURU,72498,72402,548.50,906.50,5.30,29.88
72,2023,10,KOLKATA,BENGALURU,74389,85501,464.44,1031.92,15.74,25.53
73,2023,11,KOLKATA,BENGALURU,87486,94344,562.91,705.83,22.31,25.01
74,2023,12,KOLKATA,BENGALURU,100081,98370,574.27,700.39,18.21,20.02
75,2023,10,KOLKATA,BHOPAL,0,164,0.00,0.00,0.00,0.00
76,2023,1,KOLKATA,BHUBANESWAR,23507,27082,16.43,0.16,35.95,0.01
77,2023,2,KOLKATA,BHUBANESWAR,21790,23376,16.28,8.66,40.50,0.00
78,2023,3,KOLKATA,BHUBANESWAR,25273,27980,25.62,78.09,64.32,0.00
79,2023,4,KOLKATA,BHUBANESWAR,25486,30160,15.39,65.89,45.64,3.12
80,2023,5,KOLKATA,BHUBANESWAR,25384,26212,29.75,42.83,30.16,4.18
81,2023,6,KOLKATA,BHUBANESWAR,25390,25715,15.38,10.83,39.39,6.51
82,2023,7,KOLKATA,BHUBANESWAR,23180,24022,16.08,8.39,35.01,6.28
83,2023,8,KOLKATA,BHUBANESWAR,23611,24196,17.96,9.81,21.66,5.84
84,2023,9,KOLKATA,BHUBANESWAR,20049,22460,19.75,6.71,19.52,5.10
85,2023,10,KOLKATA,BHUBANESWAR,22183,24995,24.95,23.03,19.66,5.24
86,2023,11,KOLKATA,BHUBANESWAR,22313,23732,26.05,3.79,21.47,4.04
87,2023,12,KOLKATA,BHUBANESWAR,24203,23721,21.33,14.08,32.37,6.08
88,2023,1,KOLKATA,CHANDIGARH,4303,3511,8.69,0.01,0.00,0.00
89,2023,2,KOLKATA,CHANDIGARH,3478,3049,9.89,0.00,0.00,0.00
90,2023,3,KOLKATA,CHANDIGARH,2586,2761,6.85,0.00,0.00,0.00
91,2023,4,KOLKATA,CHANDIGARH,3150,3257,7.77,0.70,0.00,0.00
92,2023,5,KOLKATA,CHANDIGARH,3203,2973,19.14,6.38,0.00,0.00
93,2023,6,KOLKATA,CHANDIGARH,2910,3536,6.81,3.96,0.00,0.00
94,2023,7,KOLKATA,CHANDIGARH,2653,2684,4.96,3.38,0.00,0.00
95,2023,8,KOLKATA,CHANDIGARH,3221,3114,9.29,9.88,0.00,0.00
96,2023,9,KOLKATA,CHANDIGARH,2897,2890,7.83,3.58,0.00,0.00
97,2023,10,KOLKATA,CHANDIGARH,3189,3442,5.35,10.69,0.00,0.00
98,2023,11,KOLKATA,CHANDIGARH,4275,4129,6.89,0.52,0.00,0.00
99,2023,12,KOLKATA,CHANDIGARH,4671,4662,6.85,19.92,0.00,0.00
100,2023,1,KOLKATA,CHENNAI,34897,33725,205.18,156.64,7.70,17.06
101,2023,2,KOLKATA,CHENNAI,30396,30667,178.98,409.08,6.61,15.88
102,2023,3,KOLKATA,CHENNAI,38586,40325,212.63,527.00,9.93,19.77
103,2023,4,KOLKATA,CHENNAI,31405,37308,168.54,365.90,9.36,20.15
104,2023,5,KOLKATA,CHENNAI,37343,35790,382.73,304.44,7.62,27.25
105,2023,6,KOLKATA,CHENNAI,34029,34888,218.69,272.20,10.08,20.77
106,2023,7,KOLKATA,CHENNAI,37115,34106,196.34,295.07,8.20,18.84
107,2023,8,KOLKATA,CHENNAI,36820,38176,214.46,204.39,8.07,20.43
108,2023,9,KOLKATA,CHENNAI,32775,33501,184.94,146.98,8.54,17.24
109,2023,10,KOLKATA,CHENNAI,32524,35842,173.36,172.73,6.22,16.73
110,2023,11,KOLKATA,CHENNAI,32196,34782,164.90,138.60,8.11,22.80
111,2023,12,KOLKATA,CHENNAI,36064,35038,187.24,161.27,12.37,29.10
112,2023,1,KOLKATA,COIMBATORE,384,379,0.73,0.00,0.00,0.00
113,2023,2,KOLKATA,COIMBATORE,208,294,2.34,0.00,0.00,0.00
114,2023,3,KOLKATA,COIMBATORE,112,195,0.00,0.00,0.00,0.00
115,2023,4,KOLKATA,COIMBATORE,103,343,3.39,0.00,0.00,0.00
116,2023,5,KOLKATA,COIMBATORE,280,384,2.61,0.00,0.00,0.00
117,2023,10,KOLKATA,COIMBATORE,57,32,0.00,0.06,0.00,0.00
118,2023,11,KOLKATA,COIMBATORE,260,366,1.77,10.92,0.00,0.04
119,2023,12,KOLKATA,COIMBATORE,561,559,1.81,7.97,0.00,0.00
120,2023,2,KOLKATA,COOCH BEHAR,38,41,0.00,0.00,0.00,0.00
121,2023,3,KOLKATA,COOCH BEHAR,170,170,0.00,0.00,0.00,0.00
122,2023,4,KOLKATA,COOCH BEHAR,113,104,0.00,0.00,0.00,0.00
123,2023,5,KOLKATA,COOCH BEHAR,44,43,0.00,0.00,0.00,0.00
124,2023,6,KOLKATA,COOCH BEHAR,17,16,0.00,0.00,0.00,0.00
125,2023,7,KOLKATA,COOCH BEHAR,7,7,0.00,0.00,0.00,0.00
126,2023,8,KOLKATA,COOCH BEHAR,3,8,0.00,0.00,0.00,0.00
127,2023,9,KOLKATA,COOCH BEHAR,56,49,0.00,0.00,0.00,0.00
128,2023,10,KOLKATA,COOCH BEHAR,116,134,0.00,0.00,0.00,0.00
129,2023,11,KOLKATA,COOCH BEHAR,234,238,0.00,0.00,0.00,0.00
130,2023,12,KOLKATA,COOCH BEHAR,234,237,0.00,0.00,0.00,0.00
131,2023,1,KOLKATA,DABOLIM,8529,9464,9.89,16.08,0.00,0.89
132,2023,2,KOLKATA,DABOLIM,6496,7187,5.59,9.80,0.00,0.99
133,2023,3,KOLKATA,DABOLIM,5282,5409,1.69,12.62,0.00,1.40
134,2023,4,KOLKATA,DABOLIM,4603,4980,1.79,2.67,0.00,1.28
135,2023,5,KOLKATA,DABOLIM,4977,4848,24.11,6.59,0.00,0.92
136,2023,6,KOLKATA,DABOLIM,4057,4177,6.89,9.76,0.00,0.96
137,2023,7,KOLKATA,DABOLIM,4758,4518,3.68,11.49,0.00,0.89
138,2023,8,KOLKATA,DABOLIM,4763,4858,12.51,7.45,0.00,1.03
139,2023,9,KOLKATA,DABOLIM,4537,4633,5.58,11.03,0.00,1.04
140,2023,10,KOLKATA,DABOLIM,4383,5047,4.87,15.57,0.00,0.97
141,2023,11,KOLKATA,DABOLIM,5235,5542,8.91,22.57,0.00,1.20
142,2023,12,KOLKATA,DABOLIM,6522,5941,8.94,22.02,0.00,1.26
143,2023,1,KOLKATA,DARBHANGA,2478,2443,0.36,0.00,0.00,0.00
144,2023,2,KOLKATA,DARBHANGA,4023,3328,0.35,0.00,0.00,0.00
145,2023,3,KOLKATA,DARBHANGA,3545,3682,0.70,0.00,0.00,0.00
146,2023,4,KOLKATA,DARBHANGA,3392,2985,0.23,0.00,0.00,0.00
147,2023,5,KOLKATA,DARBHANGA,4716,4430,0.45,0.00,0.00,0.00
148,2023,6,KOLKATA,DARBHANGA,4274,4503,2.07,0.00,0.00,0.00
149,2023,7,KOLKATA,DARBHANGA,4352,4169,1.28,0.00,0.00,0.00
150,2023,8,KOLKATA,DARBHANGA,4411,3721,0.56,0.00,0.00,0.00
151,2023,9,KOLKATA,DARBHANGA,4818,3977,0.24,0.00,0.00,0.00
152,2023,10,KOLKATA,DARBHANGA,4502,3660,0.33,0.00,0.00,0.00
153,2023,11,KOLKATA,DARBHANGA,4889,3273,0.82,0.00,0.00,0.00
154,2023,12,KOLKATA,DARBHANGA,3802,5098,0.69,0.00,0.00,0.00
155,2023,3,KOLKATA,DEHRA DUN,361,452,0.00,0.34,0.00,0.00
156,2023,4,KOLKATA,DEHRA DUN,2177,2156,0.24,6.14,0.00,0.00
157,2023,5,KOLKATA,DEHRA DUN,2779,2737,0.01,3.98,0.00,0.00
158,2023,1,KOLKATA,DELHI,114833,115389,1566.24,1627.22,47.43,40.75
159,2023,2,KOLKATA,DELHI,110634,109646,1788.39,1431.04,40.89,50.94
160,2023,3,KOLKATA,DELHI,117873,125504,1885.17,1629.70,51.10,40.92
161,2023,4,KOLKATA,DELHI,110717,127300,1496.05,1663.98,37.84,35.86
162,2023,5,KOLKATA,DELHI,119634,126070,1971.48,1620.47,45.78,45.02
163,2023,6,KOLKATA,DELHI,109512,117487,1654.76,1630.66,42.33,42.63
164,2023,7,KOLKATA,DELHI,112810,107528,1727.48,1848.44,37.75,43.32
165,2023,8,KOLKATA,DELHI,114296,112938,1954.31,1793.97,48.65,48.95
166,2023,9,KOLKATA,DELHI,108189,110987,1773.24,1754.87,67.21,40.96
167,2023,10,KOLKATA,DELHI,119209,124895,1770.88,1715.42,65.02,40.36
168,2023,11,KOLKATA,DELHI,112853,124240,1970.94,1587.61,49.19,44.25
169,2023,12,KOLKATA,DELHI,120795,128495,1872.95,1659.78,68.10,50.06
170,2023,1,KOLKATA,DIBRUGARH,6980,6614,28.53,8.42,8.17,1.32
171,2023,2,KOLKATA,DIBRUGARH,6096,6029,31.23,10.66,6.76,1.21
172,2023,3,KOLKATA,DIBRUGARH,6897,6734,29.87,21.62,7.95,1.48
173,2023,4,KOLKATA,DIBRUGARH,6585,6620,39.16,23.10,8.41,1.35
174,2023,5,KOLKATA,DIBRUGARH,6918,6588,41.86,26.73,6.88,1.64
175,2023,6,KOLKATA,DIBRUGARH,6043,6594,32.59,28.70,7.47,1.45
176,2023,7,KOLKATA,DIBRUGARH,6471,6944,27.41,35.14,7.54,1.66
177,2023,8,KOLKATA,DIBRUGARH,6043,6342,26.38,33.46,6.64,1.87
178,2023,9,KOLKATA,DIBRUGARH,6459,6734,31.95,28.12,6.78,1.45
179,2023,10,KOLKATA,DIBRUGARH,7267,7038,28.09,26.86,4.94,1.56
180,2023,11,KOLKATA,DIBRUGARH,9785,8896,52.85,27.41,4.40,2.09
181,2023,12,KOLKATA,DIBRUGARH,11536,9610,34.32,18.72,5.63,2.46
182,2023,1,KOLKATA,DIMAPUR,5263,6376,72.31,3.37,5.70,2.00
183,2023,2,KOLKATA,DIMAPUR,4610,4898,53.19,2.66,6.07,4.23
184,2023,3,KOLKATA,DIMAPUR,5911,6026,71.58,2.71,5.95,8.59
185,2023,4,KOLKATA,DIMAPUR,6059,6281,59.76,3.89,6.69,9.08
186,2023,5,KOLKATA,DIMAPUR,6311,5835,40.86,16.78,7.59,8.93
187,2023,6,KOLKATA,DIMAPUR,5635,5618,16.31,24.12,6.75,8.99
188,2023,7,KOLKATA,DIMAPUR,6157,6226,33.13,37.87,6.79,9.38
189,2023,8,KOLKATA,DIMAPUR,6125,5907,56.70,15.23,5.42,8.97
190,2023,9,KOLKATA,DIMAPUR,5420,5545,47.90,8.65,6.03,5.50
191,2023,10,KOLKATA,DIMAPUR,5883,5825,63.11,10.49,4.67,4.30
192,2023,11,KOLKATA,DIMAPUR,6780,6027,82.79,80.86,6.24,4.53
193,2023,12,KOLKATA,DIMAPUR,7378,6265,46.44,149.07,6.50,5.33
194,2023,9,KOLKATA,DURGAPUR,230,0,0.00,0.00,0.00,0.00
195,2023,6,KOLKATA,DehraDun,1588,1850,0.72,2.98,0.00,0.00
196,2023,7,KOLKATA,DehraDun,2131,2103,0.69,3.17,0.00,0.00
197,2023,8,KOLKATA,DehraDun,2124,2112,0.30,6.52,0.00,0.06
198,2023,9,KOLKATA,DehraDun,2593,2599,0.24,5.11,0.00,0.00
199,2023,10,KOLKATA,DehraDun,2721,2722,0.47,9.62,0.00,0.01
200,2023,1,KOLKATA,Deoghar ,1161,1063,0.28,0.00,0.00,0.00
201,2023,6,KOLKATA,Deoghar ,1278,1883,0.00,0.00,0.00,0.00
202,2023,7,KOLKATA,Deoghar ,921,1639,0.26,0.00,0.00,0.00
203,2023,8,KOLKATA,Deoghar ,799,1054,0.20,0.00,0.00,0.00
204,2023,9,KOLKATA,Deoghar ,892,1286,0.01,0.00,0.00,0.00
205,2023,10,KOLKATA,Deoghar ,1256,1560,0.01,0.00,0.00,0.00
206,2023,11,KOLKATA,Deoghar ,2008,1737,0.02,0.00,0.00,0.00
207,2023,12,KOLKATA,Deoghar ,1391,1635,0.01,0.00,0.00,0.00
208,2023,2,KOLKATA,Deoghar Airport,1362,1359,0.01,0.00,0.00,0.00
209,2023,3,KOLKATA,Deoghar Airport,1327,1541,0.23,0.00,0.00,0.00
210,2023,4,KOLKATA,Deoghar Airport,1352,1493,0.07,0.00,0.00,0.00
211,2023,5,KOLKATA,Deoghar Airport,1532,1747,0.14,0.00,0.00,0.00
212,2023,1,KOLKATA,GAYA,2025,3089,0.16,0.00,0.00,0.00
213,2023,2,KOLKATA,GAYA,3489,3715,0.02,0.00,0.00,0.00
214,2023,3,KOLKATA,GAYA,3689,4626,0.04,0.00,0.00,0.00
215,2023,4,KOLKATA,GAYA,3796,4159,0.09,0.00,0.00,0.00
216,2023,5,KOLKATA,GAYA,4304,4035,0.09,0.00,0.00,0.00
217,2023,6,KOLKATA,GAYA,3639,4517,0.10,0.00,0.00,0.00
218,2023,7,KOLKATA,GAYA,3783,4010,0.10,0.00,0.00,0.00
219,2023,8,KOLKATA,GAYA,3434,3177,0.12,0.00,0.00,0.00
220,2023,9,KOLKATA,GAYA,4381,3542,0.05,0.00,0.00,0.00
221,2023,10,KOLKATA,GAYA,4419,4431,0.02,0.00,0.00,0.00
222,2023,11,KOLKATA,GAYA,4502,4039,0.05,0.00,0.00,0.00
223,2023,12,KOLKATA,GAYA,3964,4541,0.45,0.00,0.00,0.00
224,2023,1,KOLKATA,GORAKHPUR,1921,1774,0.01,0.00,0.00,0.00
225,2023,2,KOLKATA,GORAKHPUR,1932,1915,0.00,0.00,0.00,0.00
226,2023,3,KOLKATA,GORAKHPUR,1923,2152,0.00,0.00,0.00,0.00
227,2023,4,KOLKATA,GORAKHPUR,2158,2209,0.00,0.00,0.00,0.00
228,2023,5,KOLKATA,GORAKHPUR,2652,2439,0.38,0.00,0.00,0.00
229,2023,6,KOLKATA,GORAKHPUR,2147,2595,0.46,0.00,0.00,0.00
230,2023,7,KOLKATA,GORAKHPUR,1903,2395,0.76,0.18,0.00,0.00
231,2023,8,KOLKATA,GORAKHPUR,1960,1902,0.86,0.23,0.00,0.00
232,2023,9,KOLKATA,GORAKHPUR,2081,2034,0.02,0.00,0.00,0.00
233,2023,10,KOLKATA,GORAKHPUR,2173,2020,0.00,0.00,0.00,0.00
234,2023,11,KOLKATA,GORAKHPUR,2146,1920,0.00,0.00,0.00,0.00
235,2023,12,KOLKATA,GORAKHPUR,1987,2231,0.00,0.00,0.00,0.00
236,2023,1,KOLKATA,GUWAHATI,44780,41648,225.46,70.61,21.92,9.45
237,2023,2,KOLKATA,GUWAHATI,43447,39416,298.53,73.80,21.91,10.75
238,2023,3,KOLKATA,GUWAHATI,51730,48599,330.55,94.83,25.10,11.49
239,2023,4,KOLKATA,GUWAHATI,46521,44898,282.07,95.69,32.61,8.22
240,2023,5,KOLKATA,GUWAHATI,46122,45439,306.66,73.53,36.69,11.04
241,2023,6,KOLKATA,GUWAHATI,45342,46580,260.98,87.56,37.01,16.05
242,2023,7,KOLKATA,GUWAHATI,45473,47696,234.68,77.35,38.81,16.67
243,2023,8,KOLKATA,GUWAHATI,43126,45091,247.81,91.80,11.89,8.82
244,2023,9,KOLKATA,GUWAHATI,44492,42489,248.62,90.71,20.31,7.47
245,2023,10,KOLKATA,GUWAHATI,54096,52088,254.95,140.02,23.79,6.84
246,2023,11,KOLKATA,GUWAHATI,49794,50433,290.40,89.18,25.42,6.21
247,2023,12,KOLKATA,GUWAHATI,49574,47420,258.24,82.85,31.74,8.21
248,2023,6,KOLKATA,GWALIOR,271,325,0.00,7.01,0.00,0.00
249,2023,7,KOLKATA,GWALIOR,1229,1143,2.46,12.82,0.00,0.00
250,2023,8,KOLKATA,GWALIOR,470,297,3.48,5.82,0.00,0.00
251,2023,9,KOLKATA,GWALIOR,919,993,2.22,19.66,0.00,0.00
252,2023,10,KOLKATA,GWALIOR,353,363,0.27,11.00,0.00,0.00
253,2023,6,KOLKATA,Goa,2306,2666,1.61,0.40,0.00,0.00
254,2023,7,KOLKATA,Goa,2195,2132,1.40,0.57,0.00,0.00
255,2023,8,KOLKATA,Goa,1342,1452,0.06,0.00,0.00,0.00
256,2023,9,KOLKATA,Goa,4317,4280,0.35,1.41,0.00,0.00
257,2023,10,KOLKATA,Goa,4964,6895,0.01,15.86,0.00,0.04
258,2023,11,KOLKATA,Goa,3886,4609,2.39,13.27,0.00,0.00
259,2023,12,KOLKATA,Goa,9224,8220,4.46,40.07,0.00,0.10
260,2023,1,KOLKATA,HYDERABAD,38871,41449,209.31,187.46,11.08,7.97
261,2023,2,KOLKATA,HYDERABAD,35141,37073,201.46,196.35,10.05,8.53
262,2023,3,KOLKATA,HYDERABAD,37871,41104,198.39,255.49,15.05,9.81
263,2023,4,KOLKATA,HYDERABAD,35652,41011,187.06,185.93,16.02,8.16
264,2023,5,KOLKATA,HYDERABAD,39121,37367,416.27,185.35,10.13,14.44
265,2023,6,KOLKATA,HYDERABAD,45171,44696,198.06,207.03,10.55,12.18
266,2023,7,KOLKATA,HYDERABAD,43998,39671,189.82,235.91,9.96,8.64
267,2023,8,KOLKATA,HYDERABAD,44622,43187,233.08,218.99,0.31,9.20
268,2023,9,KOLKATA,HYDERABAD,43371,44212,193.14,206.41,0.49,8.70
269,2023,10,KOLKATA,HYDERABAD,48628,52828,192.72,252.25,0.28,6.08
270,2023,11,KOLKATA,HYDERABAD,46769,49214,248.39,233.64,0.65,8.27
271,2023,12,KOLKATA,HYDERABAD,45558,44377,238.34,255.73,7.08,10.69
272,2023,2,KOLKATA,"Hollongi Airport, Itanagar",3199,2848,0.03,0.00,0.00,0.00
273,2023,3,KOLKATA,"Hollongi Airport, Itanagar",3854,3506,0.04,0.00,0.00,0.00
274,2023,4,KOLKATA,"Hollongi Airport, Itanagar",4004,3957,0.01,0.00,0.00,0.00
275,2023,5,KOLKATA,"Hollongi Airport, Itanagar",4024,3575,0.20,0.00,0.00,0.00
276,2023,1,KOLKATA,IMPHAL,14810,18997,77.26,57.99,8.88,20.45
277,2023,2,KOLKATA,IMPHAL,14050,16460,93.86,27.13,8.63,18.85
278,2023,3,KOLKATA,IMPHAL,18619,18630,122.10,36.03,10.46,18.18
279,2023,4,KOLKATA,IMPHAL,15377,14658,97.73,9.79,9.10,15.54
280,2023,5,KOLKATA,IMPHAL,9569,15534,71.03,17.60,2.46,3.93
281,2023,6,KOLKATA,IMPHAL,8223,11990,76.43,13.18,5.84,6.45
282,2023,7,KOLKATA,IMPHAL,11470,11722,69.62,28.06,5.65,9.72
283,2023,8,KOLKATA,IMPHAL,10471,10909,89.18,30.13,4.82,10.23
284,2023,9,KOLKATA,IMPHAL,10612,10611,92.76,18.04,7.41,11.27
285,2023,10,KOLKATA,IMPHAL,11911,12013,97.99,41.32,5.59,20.03
286,2023,11,KOLKATA,IMPHAL,13037,13731,107.02,81.54,4.10,15.09
287,2023,12,KOLKATA,IMPHAL,14459,13075,99.47,183.51,4.96,16.08
288,2023,1,KOLKATA,INDORE,4235,4507,14.70,12.33,1.51,1.45
289,2023,2,KOLKATA,INDORE,4353,4221,10.60,19.69,1.30,1.18
290,2023,3,KOLKATA,INDORE,4566,4565,11.13,20.22,1.58,1.32
291,2023,4,KOLKATA,INDORE,4507,4763,23.29,12.48,1.47,1.55
292,2023,5,KOLKATA,INDORE,5002,5132,58.92,13.58,1.51,1.52
293,2023,6,KOLKATA,INDORE,3891,4110,26.70,10.90,1.53,1.06
294,2023,7,KOLKATA,INDORE,2202,2134,19.33,10.01,1.05,0.53
295,2023,8,KOLKATA,INDORE,3460,3345,17.07,9.47,0.00,1.12
296,2023,9,KOLKATA,INDORE,4965,5051,24.07,15.48,0.00,1.25
297,2023,10,KOLKATA,INDORE,4758,5266,10.73,22.26,0.00,1.86
298,2023,11,KOLKATA,INDORE,4813,5229,16.20,23.61,0.00,1.37
299,2023,12,KOLKATA,INDORE,5956,6006,13.69,21.21,0.58,1.70
300,2023,1,KOLKATA,Itanagar,3523,3175,0.01,0.00,0.00,0.00
301,2023,6,KOLKATA,Itanagar,3746,3590,0.26,0.00,0.00,0.00
302,2023,7,KOLKATA,Itanagar,4084,3848,0.27,0.00,0.00,0.00
303,2023,8,KOLKATA,Itanagar,3634,3400,0.07,0.00,0.00,0.00
304,2023,9,KOLKATA,Itanagar,3474,2983,0.15,0.00,0.00,0.00
305,2023,10,KOLKATA,Itanagar,3925,3928,0.60,0.00,0.00,0.00
306,2023,11,KOLKATA,Itanagar,3805,3598,0.03,0.00,0.00,0.00
307,2023,12,KOLKATA,Itanagar,4219,3450,0.82,0.00,0.00,0.00
308,2023,1,KOLKATA,JAIPUR,15849,15287,61.66,110.89,5.17,2.77
309,2023,2,KOLKATA,JAIPUR,15121,15196,47.85,108.12,4.64,2.46
310,2023,3,KOLKATA,JAIPUR,15003,14992,48.64,108.91,6.20,1.94
311,2023,4,KOLKATA,JAIPUR,14254,14242,59.66,108.64,4.81,1.86
312,2023,5,KOLKATA,JAIPUR,15228,15977,109.08,117.31,5.82,2.24
313,2023,6,KOLKATA,JAIPUR,13618,14243,69.12,116.35,6.51,4.14
314,2023,7,KOLKATA,JAIPUR,14364,13303,95.86,114.39,5.01,4.11
315,2023,8,KOLKATA,JAIPUR,13878,13562,65.34,125.27,0.00,3.55
316,2023,9,KOLKATA,JAIPUR,13990,14612,67.45,130.72,0.00,2.36
317,2023,10,KOLKATA,JAIPUR,13394,14938,62.38,132.76,0.00,2.63
318,2023,11,KOLKATA,JAIPUR,16447,17631,75.22,111.01,0.00,2.32
