_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
114,2017,3,KOLKATA,DELHI,123426,126247,"","","",""
115,2017,4,KOLKATA,DELHI,113283,124007,"","","",""
116,2017,5,KOLKATA,DELHI,116897,129792,"","","",""
117,2017,6,KOLKATA,DELHI,112275,128197,"","","",""
118,2017,7,KOLKATA,DELHI,116036,115376,"","","",""
119,2017,8,KOLKATA,DELHI,113990,122065,"","","",""
120,2017,9,KOLKATA,DELHI,120931,124480,"","","",""
121,2017,10,KOLKATA,DELHI,134175,145770,"","","",""
122,2017,11,KOLKATA,DELHI,124717,128184,"","","",""
123,2017,12,KOLKATA,DELHI,133812,142643,"","","",""
124,2017,1,KOLKATA,DIBRUGARH,7490,8109,"","","",""
125,2017,2,KOLKATA,DIBRUGARH,6595,6343,"","","",""
126,2017,3,KOLKATA,DIBRUGARH,6935,6656,"","","",""
127,2017,4,KOLKATA,DIBRUGARH,7229,6952,"","","",""
128,2017,5,KOLKATA,DIBRUGARH,7747,7110,"","","",""
129,2017,6,KOLKATA,DIBRUGARH,7577,7906,"","","",""
130,2017,7,KOLKATA,DIBRUGARH,8494,8540,"","","",""
131,2017,8,KOLKATA,DIBRUGARH,8356,8034,"","","",""
132,2017,9,KOLKATA,DIBRUGARH,7772,7175,"","","",""
133,2017,10,KOLKATA,DIBRUGARH,6980,6962,"","","",""
134,2017,11,KOLKATA,DIBRUGARH,6983,6951,"","","",""
135,2017,12,KOLKATA,DIBRUGARH,7364,7239,"","","",""
136,2017,1,KOLKATA,DIMAPUR,5993,7157,"","","",""
137,2017,2,KOLKATA,DIMAPUR,4360,4432,"","","",""
138,2017,3,KOLKATA,DIMAPUR,5410,5540,"","","",""
139,2017,4,KOLKATA,DIMAPUR,6284,6010,"","","",""
140,2017,5,KOLKATA,DIMAPUR,6858,5888,"","","",""
141,2017,6,KOLKATA,DIMAPUR,6134,6942,"","","",""
142,2017,7,KOLKATA,DIMAPUR,6307,7705,"","","",""
143,2017,8,KOLKATA,DIMAPUR,6229,7996,"","","",""
144,2017,9,KOLKATA,DIMAPUR,6379,7636,"","","",""
145,2017,10,KOLKATA,DIMAPUR,6074,6248,"","","",""
146,2017,11,KOLKATA,DIMAPUR,6161,5639,"","","",""
147,2017,12,KOLKATA,DIMAPUR,7121,6928,"","","",""
148,2017,3,KOLKATA,DURGAPUR,85,14,"","","",""
149,2017,4,KOLKATA,DURGAPUR,74,114,"","","",""
150,2017,5,KOLKATA,DURGAPUR,39,85,"","","",""
151,2017,6,KOLKATA,DURGAPUR,53,62,"","","",""
152,2017,7,KOLKATA,DURGAPUR,17,47,"","","",""
153,2017,1,KOLKATA,GAYA,337,966,"","","",""
154,2017,2,KOLKATA,GAYA,481,806,"","","",""
155,2017,3,KOLKATA,GAYA,396,838,"","","",""
156,2017,4,KOLKATA,GAYA,218,746,"","","",""
157,2017,5,KOLKATA,GAYA,162,232,"","","",""
158,2017,9,KOLKATA,GAYA,92,244,"","","",""
159,2017,10,KOLKATA,GAYA,257,621,"","","",""
160,2017,11,KOLKATA,GAYA,373,547,"","","",""
161,2017,12,KOLKATA,GAYA,457,637,"","","",""
162,2017,1,KOLKATA,GOA,4669,5526,"","","",""
163,2017,2,KOLKATA,GOA,3785,3942,"","","",""
164,2017,3,KOLKATA,GOA,3824,3555,"","","",""
165,2017,4,KOLKATA,GOA,4262,5280,"","","",""
166,2017,5,KOLKATA,GOA,4711,5062,"","","",""
167,2017,6,KOLKATA,GOA,4038,3704,"","","",""
168,2017,7,KOLKATA,GOA,4572,4381,"","","",""
169,2017,8,KOLKATA,GOA,4396,4428,"","","",""
170,2017,9,KOLKATA,GOA,4890,4195,"","","",""
171,2017,10,KOLKATA,GOA,4312,5226,"","","",""
172,2017,11,KOLKATA,GOA,4305,5029,"","","",""
173,2017,12,KOLKATA,GOA,4586,5323,"","","",""
174,2017,2,KOLKATA,GORAKHPUR,1179,1096,"","","",""
175,2017,3,KOLKATA,GORAKHPUR,1860,1926,"","","",""
176,2017,4,KOLKATA,GORAKHPUR,2167,1909,"","","",""
177,2017,5,KOLKATA,GORAKHPUR,2320,2127,"","","",""
178,2017,6,KOLKATA,GORAKHPUR,2026,1925,"","","",""
179,2017,7,KOLKATA,GORAKHPUR,1836,1849,"","","",""
180,2017,8,KOLKATA,GORAKHPUR,1793,1956,"","","",""
181,2017,9,KOLKATA,GORAKHPUR,1989,1994,"","","",""
182,2017,10,KOLKATA,GORAKHPUR,150,143,"","","",""
183,2017,1,KOLKATA,GUWAHATI,50881,51162,"","","",""
184,2017,2,KOLKATA,GUWAHATI,44700,43462,"","","",""
185,2017,3,KOLKATA,GUWAHATI,52389,51810,"","","",""
186,2017,4,KOLKATA,GUWAHATI,57300,54154,"","","",""
187,2017,5,KOLKATA,GUWAHATI,62345,57312,"","","",""
188,2017,6,KOLKATA,GUWAHATI,54519,58587,"","","",""
189,2017,7,KOLKATA,GUWAHATI,56517,57480,"","","",""
190,2017,8,KOLKATA,GUWAHATI,57539,56554,"","","",""
191,2017,9,KOLKATA,GUWAHATI,57541,54839,"","","",""
192,2017,10,KOLKATA,GUWAHATI,54498,55590,"","","",""
193,2017,11,KOLKATA,GUWAHATI,55304,54738,"","","",""
194,2017,12,KOLKATA,GUWAHATI,56797,59441,"","","",""
195,2017,1,KOLKATA,HYDERABAD,30602,31391,"","","",""
196,2017,2,KOLKATA,HYDERABAD,27300,28588,"","","",""
197,2017,3,KOLKATA,HYDERABAD,25198,28398,"","","",""
198,2017,4,KOLKATA,HYDERABAD,21966,27579,"","","",""
199,2017,5,KOLKATA,HYDERABAD,30288,29909,"","","",""
200,2017,6,KOLKATA,HYDERABAD,26311,26010,"","","",""
201,2017,7,KOLKATA,HYDERABAD,28033,25744,"","","",""
202,2017,8,KOLKATA,HYDERABAD,26582,28043,"","","",""
203,2017,9,KOLKATA,HYDERABAD,26682,31251,"","","",""
204,2017,10,KOLKATA,HYDERABAD,36858,38409,"","","",""
205,2017,11,KOLKATA,HYDERABAD,33879,34670,"","","",""
206,2017,12,KOLKATA,HYDERABAD,36890,37860,"","","",""
207,2017,1,KOLKATA,IMPHAL,12809,17009,"","","",""
208,2017,2,KOLKATA,IMPHAL,11124,12454,"","","",""
209,2017,3,KOLKATA,IMPHAL,13990,14388,"","","",""
210,2017,4,KOLKATA,IMPHAL,13039,14061,"","","",""
211,2017,5,KOLKATA,IMPHAL,15171,13169,"","","",""
212,2017,6,KOLKATA,IMPHAL,13083,14843,"","","",""
213,2017,7,KOLKATA,IMPHAL,11857,14308,"","","",""
214,2017,8,KOLKATA,IMPHAL,12147,12680,"","","",""
215,2017,9,KOLKATA,IMPHAL,13227,12531,"","","",""
216,2017,10,KOLKATA,IMPHAL,12851,12934,"","","",""
217,2017,11,KOLKATA,IMPHAL,10944,11691,"","","",""
218,2017,12,KOLKATA,IMPHAL,16021,13056,"","","",""
219,2017,1,KOLKATA,INDORE,2321,2863,"","","",""
220,2017,2,KOLKATA,INDORE,1847,2337,"","","",""
221,2017,3,KOLKATA,INDORE,1788,2257,"","","",""
222,2017,4,KOLKATA,INDORE,1634,1909,"","","",""
223,2017,5,KOLKATA,INDORE,1481,1958,"","","",""
224,2017,6,KOLKATA,INDORE,1773,1984,"","","",""
225,2017,7,KOLKATA,INDORE,1852,1999,"","","",""
226,2017,8,KOLKATA,INDORE,1926,2376,"","","",""
227,2017,9,KOLKATA,INDORE,2232,2349,"","","",""
228,2017,10,KOLKATA,INDORE,1872,2833,"","","",""
229,2017,11,KOLKATA,INDORE,2549,2742,"","","",""
230,2017,12,KOLKATA,INDORE,3094,3297,"","","",""
231,2017,10,KOLKATA,JABALPUR,695,695,"","","",""
232,2017,11,KOLKATA,JABALPUR,542,556,"","","",""
233,2017,12,KOLKATA,JABALPUR,657,625,"","","",""
234,2017,1,KOLKATA,JAIPUR,13076,13163,"","","",""
235,2017,2,KOLKATA,JAIPUR,14030,13944,"","","",""
236,2017,3,KOLKATA,JAIPUR,15974,16737,"","","",""
237,2017,4,KOLKATA,JAIPUR,16087,17229,"","","",""
238,2017,5,KOLKATA,JAIPUR,15237,17905,"","","",""
239,2017,6,KOLKATA,JAIPUR,15930,16211,"","","",""
240,2017,7,KOLKATA,JAIPUR,15746,15494,"","","",""
241,2017,8,KOLKATA,JAIPUR,20976,20863,"","","",""
242,2017,9,KOLKATA,JAIPUR,22790,22596,"","","",""
243,2017,10,KOLKATA,JAIPUR,22275,24160,"","","",""
244,2017,11,KOLKATA,JAIPUR,23070,22747,"","","",""
245,2017,12,KOLKATA,JAIPUR,23815,24161,"","","",""
246,2017,4,KOLKATA,JAMMU,1043,365,"","","",""
247,2017,5,KOLKATA,JAMMU,2214,727,"","","",""
248,2017,6,KOLKATA,JAMMU,1012,611,"","","",""
249,2017,10,KOLKATA,JAMMU,0,8,"","","",""
250,2017,11,KOLKATA,JAMMU,0,64,"","","",""
251,2017,12,KOLKATA,JAMMU,0,320,"","","",""
252,2017,1,KOLKATA,JORHAT,1755,1750,"","","",""
253,2017,2,KOLKATA,JORHAT,1575,1485,"","","",""
254,2017,3,KOLKATA,JORHAT,1337,1157,"","","",""
255,2017,4,KOLKATA,JORHAT,1837,1563,"","","",""
256,2017,5,KOLKATA,JORHAT,1722,1677,"","","",""
257,2017,6,KOLKATA,JORHAT,1114,1243,"","","",""
258,2017,7,KOLKATA,JORHAT,1538,1324,"","","",""
259,2017,8,KOLKATA,JORHAT,1494,1301,"","","",""
260,2017,9,KOLKATA,JORHAT,1229,1250,"","","",""
261,2017,10,KOLKATA,JORHAT,1439,1274,"","","",""
262,2017,11,KOLKATA,JORHAT,1586,1594,"","","",""
263,2017,12,KOLKATA,JORHAT,1602,1523,"","","",""
264,2017,1,KOLKATA,KOCHI,1029,1240,"","","",""
265,2017,2,KOLKATA,KOCHI,1179,1476,"","","",""
266,2017,3,KOLKATA,KOCHI,448,1006,"","","",""
267,2017,4,KOLKATA,KOCHI,474,1014,"","","",""
268,2017,5,KOLKATA,KOCHI,897,882,"","","",""
269,2017,6,KOLKATA,KOCHI,707,897,"","","",""
270,2017,7,KOLKATA,KOCHI,441,804,"","","",""
271,2017,8,KOLKATA,KOCHI,460,582,"","","",""
272,2017,9,KOLKATA,KOCHI,918,464,"","","",""
273,2017,10,KOLKATA,KOCHI,560,906,"","","",""
274,2017,11,KOLKATA,KOCHI,1018,1225,"","","",""
275,2017,12,KOLKATA,KOCHI,1941,1605,"","","",""
276,2017,1,KOLKATA,LUCKNOW,13649,16217,"","","",""
277,2017,2,KOLKATA,LUCKNOW,10610,12068,"","","",""
278,2017,3,KOLKATA,LUCKNOW,9683,10189,"","","",""
279,2017,4,KOLKATA,LUCKNOW,10192,10511,"","","",""
280,2017,5,KOLKATA,LUCKNOW,9530,9996,"","","",""
281,2017,6,KOLKATA,LUCKNOW,9582,9527,"","","",""
282,2017,7,KOLKATA,LUCKNOW,8310,8143,"","","",""
283,2017,8,KOLKATA,LUCKNOW,9218,9180,"","","",""
284,2017,9,KOLKATA,LUCKNOW,9532,8338,"","","",""
285,2017,10,KOLKATA,LUCKNOW,12397,12118,"","","",""
286,2017,11,KOLKATA,LUCKNOW,17053,15294,"","","",""
287,2017,12,KOLKATA,LUCKNOW,17988,19600,"","","",""
288,2017,6,KOLKATA,MANGALORE,88,0,"","","",""
289,2017,7,KOLKATA,MANGALORE,109,0,"","","",""
290,2017,8,KOLKATA,MANGALORE,91,0,"","","",""
291,2017,9,KOLKATA,MANGALORE,132,0,"","","",""
292,2017,10,KOLKATA,MANGALORE,61,0,"","","",""
293,2017,11,KOLKATA,MANGALORE,15,0,"","","",""
294,2017,12,KOLKATA,MANGALORE,360,0,"","","",""
295,2017,1,KOLKATA,NAGPUR,4613,4887,"","","",""
296,2017,2,KOLKATA,NAGPUR,4150,4219,"","","",""
297,2017,3,KOLKATA,NAGPUR,4662,4230,"","","",""
298,2017,4,KOLKATA,NAGPUR,4304,4862,"","","",""
299,2017,5,KOLKATA,NAGPUR,5491,5466,"","","",""
300,2017,6,KOLKATA,NAGPUR,5239,4907,"","","",""
301,2017,7,KOLKATA,NAGPUR,3878,3794,"","","",""
302,2017,8,KOLKATA,NAGPUR,3994,4000,"","","",""
303,2017,9,KOLKATA,NAGPUR,4157,4175,"","","",""
304,2017,10,KOLKATA,NAGPUR,4711,5052,"","","",""
305,2017,11,KOLKATA,NAGPUR,4941,4962,"","","",""
306,2017,12,KOLKATA,NAGPUR,7969,5742,"","","",""
307,2017,1,KOLKATA,PATNA,13119,12554,"","","",""
308,2017,2,KOLKATA,PATNA,12459,12471,"","","",""
309,2017,3,KOLKATA,PATNA,12800,14350,"","","",""
310,2017,4,KOLKATA,PATNA,13511,14887,"","","",""
311,2017,5,KOLKATA,PATNA,15474,15613,"","","",""
312,2017,6,KOLKATA,PATNA,11148,11544,"","","",""
313,2017,7,KOLKATA,PATNA,13092,15706,"","","",""
314,2017,8,KOLKATA,PATNA,14052,16096,"","","",""
315,2017,9,KOLKATA,PATNA,13920,15494,"","","",""
316,2017,10,KOLKATA,PATNA,18104,18832,"","","",""
317,2017,11,KOLKATA,PATNA,16843,20865,"","","",""
318,2017,12,KOLKATA,PATNA,15092,18150,"","","",""
319,2017,1,KOLKATA,PORT BLAIR,24437,26201,"","","",""
320,2017,2,KOLKATA,PORT BLAIR,22677,24099,"","","",""
321,2017,3,KOLKATA,PORT BLAIR,24624,26770,"","","",""
322,2017,4,KOLKATA,PORT BLAIR,19258,24447,"","","",""
323,2017,5,KOLKATA,PORT BLAIR,22062,26428,"","","",""
324,2017,6,KOLKATA,PORT BLAIR,23216,20383,"","","",""
325,2017,7,KOLKATA,PORT BLAIR,18249,14468,"","","",""
326,2017,8,KOLKATA,PORT BLAIR,18818,17829,"","","",""
327,2017,9,KOLKATA,PORT BLAIR,23339,22819,"","","",""
328,2017,10,KOLKATA,PORT BLAIR,24622,26326,"","","",""
329,2017,11,KOLKATA,PORT BLAIR,28072,27298,"","","",""
330,2017,12,KOLKATA,PORT BLAIR,30981,30205,"","","",""
331,2017,1,KOLKATA,PUNE,8878,8833,"","","",""
332,2017,2,KOLKATA,PUNE,8039,7811,"","","",""
333,2017,3,KOLKATA,PUNE,9288,9050,"","","",""
334,2017,4,KOLKATA,PUNE,11146,12106,"","","",""
335,2017,5,KOLKATA,PUNE,15561,14870,"","","",""
336,2017,6,KOLKATA,PUNE,20886,19577,"","","",""
337,2017,7,KOLKATA,PUNE,18353,17999,"","","",""
338,2017,8,KOLKATA,PUNE,18179,19120,"","","",""
339,2017,9,KOLKATA,PUNE,19767,22983,"","","",""
340,2017,10,KOLKATA,PUNE,23839,24402,"","","",""
341,2017,11,KOLKATA,PUNE,24158,24474,"","","",""
342,2017,12,KOLKATA,PUNE,20997,20590,"","","",""
343,2017,1,KOLKATA,RAIPUR,5216,5875,"","","",""
344,2017,2,KOLKATA,RAIPUR,4602,5247,"","","",""
345,2017,3,KOLKATA,RAIPUR,5198,5290,"","","",""
346,2017,4,KOLKATA,RAIPUR,6156,6574,"","","",""
347,2017,5,KOLKATA,RAIPUR,8674,8333,"","","",""
348,2017,6,KOLKATA,RAIPUR,8591,7359,"","","",""
349,2017,7,KOLKATA,RAIPUR,6125,5898,"","","",""
350,2017,8,KOLKATA,RAIPUR,6226,6482,"","","",""
351,2017,9,KOLKATA,RAIPUR,5606,6284,"","","",""
352,2017,10,KOLKATA,RAIPUR,7331,7172,"","","",""
353,2017,11,KOLKATA,RAIPUR,6612,6830,"","","",""
354,2017,12,KOLKATA,RAIPUR,6847,7352,"","","",""
355,2017,1,KOLKATA,RANCHI,3920,4501,"","","",""
356,2017,2,KOLKATA,RANCHI,4113,4278,"","","",""
357,2017,3,KOLKATA,RANCHI,4164,4173,"","","",""
358,2017,4,KOLKATA,RANCHI,9553,9384,"","","",""
359,2017,5,KOLKATA,RANCHI,12328,13133,"","","",""
360,2017,6,KOLKATA,RANCHI,13511,13002,"","","",""
361,2017,7,KOLKATA,RANCHI,11534,12072,"","","",""
362,2017,8,KOLKATA,RANCHI,14934,14852,"","","",""
363,2017,9,KOLKATA,RANCHI,16056,15251,"","","",""
364,2017,10,KOLKATA,RANCHI,15985,16220,"","","",""
365,2017,11,KOLKATA,RANCHI,15981,17136,"","","",""
366,2017,12,KOLKATA,RANCHI,16983,19321,"","","",""
367,2017,1,KOLKATA,SHILLONG,583,557,"","","",""
368,2017,2,KOLKATA,SHILLONG,456,449,"","","",""
369,2017,3,KOLKATA,SHILLONG,640,493,"","","",""
370,2017,4,KOLKATA,SHILLONG,732,554,"","","",""
371,2017,5,KOLKATA,SHILLONG,740,662,"","","",""
372,2017,6,KOLKATA,SHILLONG,573,530,"","","",""
373,2017,7,KOLKATA,SHILLONG,471,514,"","","",""
374,2017,8,KOLKATA,SHILLONG,543,487,"","","",""
375,2017,9,KOLKATA,SHILLONG,643,547,"","","",""
376,2017,10,KOLKATA,SHILLONG,592,565,"","","",""
377,2017,11,KOLKATA,SHILLONG,491,493,"","","",""
378,2017,12,KOLKATA,SHILLONG,745,634,"","","",""
379,2017,1,KOLKATA,SILCHAR,7845,7227,"","","",""
380,2017,2,KOLKATA,SILCHAR,6642,6603,"","","",""
381,2017,3,KOLKATA,SILCHAR,7926,8009,"","","",""
382,2017,4,KOLKATA,SILCHAR,8091,8502,"","","",""
383,2017,5,KOLKATA,SILCHAR,8812,8512,"","","",""
384,2017,6,KOLKATA,SILCHAR,8070,8852,"","","",""
385,2017,7,KOLKATA,SILCHAR,10225,10311,"","","",""
386,2017,8,KOLKATA,SILCHAR,10893,10605,"","","",""
387,2017,9,KOLKATA,SILCHAR,10652,10119,"","","",""
388,2017,10,KOLKATA,SILCHAR,9079,10038,"","","",""
389,2017,11,KOLKATA,SILCHAR,8739,9598,"","","",""
390,2017,12,KOLKATA,SILCHAR,11032,10857,"","","",""
391,2017,4,KOLKATA,SRINAGAR,424,1318,"","","",""
392,2017,5,KOLKATA,SRINAGAR,1036,3089,"","","",""
393,2017,6,KOLKATA,SRINAGAR,501,1884,"","","",""
394,2017,7,KOLKATA,SRINAGAR,0,448,"","","",""
395,2017,8,KOLKATA,SRINAGAR,0,156,"","","",""
396,2017,9,KOLKATA,SRINAGAR,0,267,"","","",""
397,2017,10,KOLKATA,SRINAGAR,0,433,"","","",""
398,2017,11,KOLKATA,SRINAGAR,47,0,"","","",""
399,2017,12,KOLKATA,SRINAGAR,79,0,"","","",""
400,2017,7,KOLKATA,SURAT,3980,4125,"","","",""
401,2017,8,KOLKATA,SURAT,4503,4616,"","","",""
402,2017,9,KOLKATA,SURAT,3917,4099,"","","",""
403,2017,10,KOLKATA,SURAT,3617,4469,"","","",""
404,2017,11,KOLKATA,SURAT,4771,3994,"","","",""
405,2017,12,KOLKATA,SURAT,5288,4575,"","","",""
406,2017,1,KOLKATA,TRIVANDRUM,967,1094,"","","",""
407,2017,2,KOLKATA,TRIVANDRUM,593,941,"","","",""
408,2017,3,KOLKATA,TRIVANDRUM,748,1060,"","","",""
409,2017,4,KOLKATA,TRIVANDRUM,334,635,"","","",""
410,2017,5,KOLKATA,TRIVANDRUM,766,890,"","","",""
411,2017,6,KOLKATA,TRIVANDRUM,726,1375,"","","",""
412,2017,7,KOLKATA,TRIVANDRUM,844,859,"","","",""
413,2017,8,KOLKATA,TRIVANDRUM,559,892,"","","",""
414,2017,9,KOLKATA,TRIVANDRUM,691,636,"","","",""
415,2017,10,KOLKATA,TRIVANDRUM,478,1464,"","","",""
416,2017,11,KOLKATA,TRIVANDRUM,777,728,"","","",""
417,2017,12,KOLKATA,TRIVANDRUM,1311,1372,"","","",""
418,2017,1,KOLKATA,UDAIPUR,0,463,"","","",""
419,2017,2,KOLKATA,UDAIPUR,0,517,"","","",""
420,2017,3,KOLKATA,UDAIPUR,0,253,"","","",""
421,2017,1,KOLKATA,VARANASI,3733,0,"","","",""
422,2017,2,KOLKATA,VARANASI,3083,1701,"","","",""
423,2017,3,KOLKATA,VARANASI,2809,4099,"","","",""
