_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
22,2021,11,KOLKATA,AHMEDABAD,13636,11506,98.00,80.86,0.68,3.00
23,2021,12,KOLKATA,AHMEDABAD,14475,12377,113.78,104.10,0.65,3.62
24,2021,1,KOLKATA,AIZAWL,1771,2520,9.80,6.00,2.88,0.00
25,2021,2,KOLKATA,AIZAWL,2422,3075,10.51,8.76,5.12,0.00
26,2021,3,KOLKATA,AIZAWL,3158,3736,16.58,9.18,7.06,0.00
27,2021,4,KOLKATA,AIZAWL,2730,2641,10.06,3.46,3.07,0.00
28,2021,6,KOLKATA,AIZAWL,1227,873,10.25,2.53,0.00,0.00
29,2021,7,KOLKATA,AIZAWL,1442,1399,9.91,4.74,0.80,0.00
30,2021,8,KOLKATA,AIZAWL,1979,2204,17.56,17.84,1.34,0.00
31,2021,9,KOLKATA,AIZAWL,2412,2606,10.54,26.06,1.84,0.00
32,2021,10,KOLKATA,AIZAWL,2518,2772,8.24,10.87,3.70,0.00
33,2021,11,KOLKATA,AIZAWL,3611,4710,8.73,21.64,6.24,0.00
34,2021,12,KOLKATA,AIZAWL,3939,5370,11.82,12.54,2.44,0.00
35,2021,1,KOLKATA,ALLAHABAD,1221,1223,0.01,0.00,0.00,0.00
36,2021,2,KOLKATA,ALLAHABAD,883,738,0.00,0.00,0.00,0.00
37,2021,3,KOLKATA,ALLAHABAD,1261,947,0.04,0.00,0.00,0.00
38,2021,1,KOLKATA,AMRITSAR,4020,3977,0.66,0.82,0.00,0.00
39,2021,2,KOLKATA,AMRITSAR,4285,4055,1.59,2.29,0.46,0.00
40,2021,3,KOLKATA,AMRITSAR,4560,4361,1.20,0.36,0.76,0.00
41,2021,4,KOLKATA,AMRITSAR,3122,3580,1.97,0.49,1.63,0.00
42,2021,6,KOLKATA,AMRITSAR,244,858,0.10,0.24,0.00,0.00
43,2021,7,KOLKATA,AMRITSAR,2921,2483,0.74,0.10,0.00,0.00
44,2021,8,KOLKATA,AMRITSAR,2019,1971,3.56,1.79,0.00,0.00
45,2021,9,KOLKATA,AMRITSAR,2098,2204,4.18,0.04,0.00,0.00
46,2021,10,KOLKATA,AMRITSAR,4305,4307,5.07,0.43,0.24,0.00
47,2021,11,KOLKATA,AMRITSAR,2358,2456,2.65,3.39,0.00,0.00
48,2021,12,KOLKATA,AMRITSAR,2255,2347,1.14,0.07,0.00,0.00
49,2021,1,KOLKATA,AURANGABAD,70,64,0.00,0.00,0.00,0.00
50,2021,2,KOLKATA,AURANGABAD,93,115,0.00,0.00,0.00,0.00
51,2021,3,KOLKATA,AURANGABAD,44,61,0.00,0.00,0.00,0.00
52,2021,1,KOLKATA,BAGDOGRA,26166,32765,39.91,49.91,22.31,11.42
53,2021,2,KOLKATA,BAGDOGRA,28235,30460,44.66,50.75,19.64,11.09
54,2021,3,KOLKATA,BAGDOGRA,32555,34714,52.90,43.55,20.45,11.69
55,2021,4,KOLKATA,BAGDOGRA,23284,25038,63.42,105.76,14.83,9.43
56,2021,6,KOLKATA,BAGDOGRA,4783,5877,29.78,50.00,17.50,8.87
57,2021,7,KOLKATA,BAGDOGRA,10225,14068,35.51,60.97,11.83,9.61
58,2021,8,KOLKATA,BAGDOGRA,16016,18993,37.74,75.97,16.74,3.74
59,2021,9,KOLKATA,BAGDOGRA,20177,21138,60.64,76.10,15.27,19.14
60,2021,10,KOLKATA,BAGDOGRA,36236,35744,90.23,78.31,11.44,10.78
61,2021,11,KOLKATA,BAGDOGRA,33310,34892,58.38,77.38,14.40,13.47
62,2021,12,KOLKATA,BAGDOGRA,36715,37166,41.49,86.46,14.50,16.49
63,2021,1,KOLKATA,BENGALURU,99864,81076,520.78,413.01,8.16,13.16
64,2021,2,KOLKATA,BENGALURU,80425,79117,528.27,417.16,5.66,12.01
65,2021,3,KOLKATA,BENGALURU,72043,80527,497.81,420.75,8.53,14.11
66,2021,4,KOLKATA,BENGALURU,44091,65644,414.59,422.49,9.19,17.50
67,2021,6,KOLKATA,BENGALURU,27399,20491,337.86,778.14,9.08,14.47
68,2021,7,KOLKATA,BENGALURU,47054,35886,515.31,852.49,8.39,19.99
69,2021,8,KOLKATA,BENGALURU,63182,42072,637.41,1061.41,8.83,20.27
70,2021,9,KOLKATA,BENGALURU,51372,48453,571.24,1023.12,10.57,19.60
71,2021,10,KOLKATA,BENGALURU,65033,82780,547.42,896.36,9.81,20.68
72,2021,11,KOLKATA,BENGALURU,75914,78571,616.95,626.97,14.45,20.54
73,2021,12,KOLKATA,BENGALURU,84942,89296,655.91,541.76,13.09,22.36
74,2021,1,KOLKATA,BHOPAL,0,151,0.00,0.00,0.00,0.00
75,2021,1,KOLKATA,BHUBANESWAR,14996,12002,43.50,49.44,16.91,5.81
76,2021,2,KOLKATA,BHUBANESWAR,16931,14360,29.24,119.12,14.84,8.72
77,2021,3,KOLKATA,BHUBANESWAR,16509,15520,26.24,142.05,21.12,7.66
78,2021,4,KOLKATA,BHUBANESWAR,8764,10264,30.87,82.67,15.80,4.67
79,2021,6,KOLKATA,BHUBANESWAR,2833,2747,3.11,16.07,2.15,4.71
80,2021,7,KOLKATA,BHUBANESWAR,5488,5640,6.29,14.34,2.47,6.01
81,2021,8,KOLKATA,BHUBANESWAR,11193,11798,16.15,48.15,7.43,9.23
82,2021,9,KOLKATA,BHUBANESWAR,11858,13883,38.95,25.04,10.54,8.01
83,2021,10,KOLKATA,BHUBANESWAR,14766,16977,43.85,5.28,7.96,6.95
84,2021,11,KOLKATA,BHUBANESWAR,16756,15349,21.28,6.25,12.90,5.84
85,2021,12,KOLKATA,BHUBANESWAR,19828,17562,18.16,11.41,23.65,5.18
86,2021,1,KOLKATA,CHANDIGARH,4299,4185,10.07,23.74,0.20,0.00
87,2021,2,KOLKATA,CHANDIGARH,4475,4081,10.83,18.30,0.00,0.00
88,2021,3,KOLKATA,CHANDIGARH,4853,4508,10.81,19.63,0.14,0.00
89,2021,4,KOLKATA,CHANDIGARH,5029,6034,21.82,45.47,0.74,0.00
90,2021,6,KOLKATA,CHANDIGARH,519,361,1.91,16.46,0.00,0.03
91,2021,7,KOLKATA,CHANDIGARH,2549,2192,6.82,46.11,0.00,0.00
92,2021,8,KOLKATA,CHANDIGARH,3155,3027,8.42,47.71,0.00,0.32
93,2021,9,KOLKATA,CHANDIGARH,2756,2798,7.24,37.78,0.00,0.00
94,2021,10,KOLKATA,CHANDIGARH,4004,3775,7.33,33.72,0.00,0.19
95,2021,11,KOLKATA,CHANDIGARH,4667,4352,9.92,23.29,0.00,0.00
96,2021,12,KOLKATA,CHANDIGARH,4853,4617,10.61,26.94,0.00,0.18
97,2021,1,KOLKATA,CHENNAI,27057,21040,229.60,164.04,7.31,13.93
98,2021,2,KOLKATA,CHENNAI,28323,22499,193.71,237.49,6.40,5.30
99,2021,3,KOLKATA,CHENNAI,28424,27514,156.29,349.87,7.27,7.05
100,2021,4,KOLKATA,CHENNAI,13488,14845,130.47,178.34,4.02,4.84
101,2021,6,KOLKATA,CHENNAI,10722,6058,146.55,109.78,13.86,3.33
102,2021,7,KOLKATA,CHENNAI,16876,12779,204.76,199.67,4.18,8.19
103,2021,8,KOLKATA,CHENNAI,28700,17215,213.32,298.72,4.66,9.69
104,2021,9,KOLKATA,CHENNAI,26665,21236,245.30,217.15,7.62,16.06
105,2021,10,KOLKATA,CHENNAI,29465,29477,237.77,192.94,5.73,17.17
106,2021,11,KOLKATA,CHENNAI,33042,34723,265.47,148.23,5.05,16.94
107,2021,12,KOLKATA,CHENNAI,44424,45272,356.40,198.54,4.50,19.70
108,2021,1,KOLKATA,COIMBATORE,2612,2343,3.37,6.59,0.00,0.00
109,2021,2,KOLKATA,COIMBATORE,4060,3512,8.74,11.07,0.00,0.00
110,2021,3,KOLKATA,COIMBATORE,3290,3349,2.78,14.38,0.00,0.00
111,2021,4,KOLKATA,COIMBATORE,88,931,0.08,8.50,0.00,0.00
112,2021,7,KOLKATA,COIMBATORE,547,267,0.37,1.31,0.00,0.00
113,2021,8,KOLKATA,COIMBATORE,1112,85,0.79,0.55,0.00,0.00
114,2021,9,KOLKATA,COIMBATORE,950,571,0.68,5.18,0.00,0.55
115,2021,10,KOLKATA,COIMBATORE,932,1102,1.14,22.48,0.00,1.16
116,2021,11,KOLKATA,COIMBATORE,1318,1802,2.90,2.16,0.00,0.00
117,2021,1,KOLKATA,DABOLIM,8439,8966,3.49,18.64,0.00,0.59
118,2021,2,KOLKATA,DABOLIM,8792,8568,6.01,26.98,0.00,0.90
119,2021,3,KOLKATA,DABOLIM,7469,9249,7.17,28.45,0.00,0.64
120,2021,4,KOLKATA,DABOLIM,3689,8494,15.69,58.45,0.67,0.92
121,2021,6,KOLKATA,DABOLIM,228,151,2.02,2.27,0.00,0.21
122,2021,7,KOLKATA,DABOLIM,1474,1546,6.12,12.56,0.00,0.31
123,2021,8,KOLKATA,DABOLIM,2086,2335,16.01,16.93,0.00,0.53
124,2021,9,KOLKATA,DABOLIM,4648,4582,41.60,30.11,0.04,1.45
125,2021,10,KOLKATA,DABOLIM,7056,8248,25.34,38.46,0.00,1.14
126,2021,11,KOLKATA,DABOLIM,8329,8411,15.73,32.29,0.00,1.90
127,2021,12,KOLKATA,DABOLIM,9873,10096,6.19,33.05,0.00,1.29
128,2021,3,KOLKATA,DARBHANGA,99,93,0.00,0.00,0.00,0.00
129,2021,4,KOLKATA,DARBHANGA,739,975,0.00,3.75,0.00,0.00
130,2021,6,KOLKATA,DARBHANGA,150,199,0.29,0.19,0.00,0.00
131,2021,7,KOLKATA,DARBHANGA,1498,3112,0.50,0.00,0.00,0.00
132,2021,8,KOLKATA,DARBHANGA,595,1412,0.04,0.00,0.00,0.00
133,2021,9,KOLKATA,DARBHANGA,972,1682,0.14,0.00,0.00,0.00
134,2021,10,KOLKATA,DARBHANGA,2476,1785,0.61,0.42,0.00,0.00
135,2021,11,KOLKATA,DARBHANGA,3409,4120,0.45,2.77,0.00,0.00
136,2021,12,KOLKATA,DARBHANGA,2479,3993,0.12,0.00,0.00,0.00
137,2021,1,KOLKATA,DEHRA DUN,2778,2598,0.83,0.13,0.00,0.01
138,2021,2,KOLKATA,DEHRA DUN,2581,2160,0.85,0.15,0.00,0.01
139,2021,3,KOLKATA,DEHRA DUN,2097,2083,0.72,0.60,0.05,0.01
140,2021,4,KOLKATA,DEHRA DUN,1691,3322,2.54,0.28,0.00,0.00
141,2021,1,KOLKATA,DELHI,71588,74965,1206.28,1406.30,30.32,38.88
142,2021,2,KOLKATA,DELHI,78093,81898,1340.27,1373.98,37.72,37.80
143,2021,3,KOLKATA,DELHI,89740,92927,1650.42,1547.60,32.93,64.47
144,2021,4,KOLKATA,DELHI,58188,81347,1542.45,1419.22,18.86,45.86
145,2021,6,KOLKATA,DELHI,33575,31252,1449.60,1251.46,19.66,17.02
146,2021,7,KOLKATA,DELHI,53219,53837,1654.96,1404.63,23.94,32.91
147,2021,8,KOLKATA,DELHI,76512,73816,1661.54,1646.25,15.62,29.66
148,2021,9,KOLKATA,DELHI,78382,78472,1879.93,1918.97,12.64,41.69
149,2021,10,KOLKATA,DELHI,110718,117852,2006.53,1748.42,8.70,39.51
150,2021,11,KOLKATA,DELHI,111326,121632,2018.87,1555.53,30.61,55.72
151,2021,12,KOLKATA,DELHI,113548,129929,1880.45,1657.68,33.93,55.83
152,2021,1,KOLKATA,DIBRUGARH,9406,10700,45.19,10.79,14.88,4.41
153,2021,2,KOLKATA,DIBRUGARH,9078,10979,51.48,1.99,11.61,3.34
154,2021,3,KOLKATA,DIBRUGARH,8803,9167,54.34,4.83,15.98,4.85
155,2021,4,KOLKATA,DIBRUGARH,7117,6774,49.69,12.26,9.00,3.38
156,2021,6,KOLKATA,DIBRUGARH,3254,4114,18.44,32.35,9.01,5.61
157,2021,7,KOLKATA,DIBRUGARH,3153,5050,19.34,45.55,10.27,6.04
158,2021,8,KOLKATA,DIBRUGARH,5089,6546,27.81,43.40,10.66,4.72
159,2021,9,KOLKATA,DIBRUGARH,5644,7337,26.51,42.64,9.09,4.64
160,2021,10,KOLKATA,DIBRUGARH,6972,8492,33.85,36.23,6.92,3.88
161,2021,11,KOLKATA,DIBRUGARH,9853,10849,38.44,29.54,9.12,3.80
162,2021,12,KOLKATA,DIBRUGARH,11297,10356,28.75,19.28,7.16,4.02
163,2021,1,KOLKATA,DIMAPUR,4314,7367,17.23,6.57,5.74,1.62
164,2021,2,KOLKATA,DIMAPUR,4321,6542,15.82,8.99,5.49,1.55
165,2021,3,KOLKATA,DIMAPUR,5616,5821,27.19,9.67,5.71,10.11
166,2021,4,KOLKATA,DIMAPUR,5245,4746,29.43,5.26,6.59,6.10
167,2021,6,KOLKATA,DIMAPUR,3247,2675,26.27,4.01,6.56,5.85
168,2021,7,KOLKATA,DIMAPUR,2537,3197,12.72,2.81,8.20,7.77
169,2021,8,KOLKATA,DIMAPUR,3663,4353,92.03,12.98,6.68,7.11
170,2021,9,KOLKATA,DIMAPUR,4383,4743,26.19,10.31,5.74,8.13
171,2021,10,KOLKATA,DIMAPUR,4927,5490,81.81,9.81,5.55,7.54
172,2021,11,KOLKATA,DIMAPUR,6165,6490,123.44,14.70,6.58,11.33
173,2021,12,KOLKATA,DIMAPUR,7769,6715,84.52,3.06,5.95,12.72
174,2021,8,KOLKATA,GAYA,219,307,0.17,0.00,0.00,0.00
175,2021,9,KOLKATA,GAYA,74,111,0.00,0.00,0.00,0.00
176,2021,10,KOLKATA,GAYA,443,432,0.13,0.00,0.00,0.00
177,2021,11,KOLKATA,GAYA,704,786,0.02,0.00,0.00,0.00
178,2021,12,KOLKATA,GAYA,599,928,0.03,0.00,0.00,0.00
179,2021,1,KOLKATA,GORAKHPUR,1352,2049,0.00,0.00,0.00,0.00
180,2021,2,KOLKATA,GORAKHPUR,1329,1664,0.00,0.00,0.00,0.00
181,2021,3,KOLKATA,GORAKHPUR,1628,1745,0.00,0.00,0.00,0.00
182,2021,4,KOLKATA,GORAKHPUR,1646,1305,0.00,0.00,0.00,0.00
183,2021,6,KOLKATA,GORAKHPUR,440,612,0.00,0.00,0.00,0.00
184,2021,7,KOLKATA,GORAKHPUR,945,881,0.19,0.00,0.00,0.00
185,2021,8,KOLKATA,GORAKHPUR,1026,1077,0.00,0.00,0.00,0.00
186,2021,9,KOLKATA,GORAKHPUR,1044,1056,0.01,0.00,0.00,0.00
187,2021,10,KOLKATA,GORAKHPUR,1767,1607,0.00,0.00,0.00,0.00
188,2021,11,KOLKATA,GORAKHPUR,752,781,0.00,0.00,0.00,0.00
189,2021,12,KOLKATA,GORAKHPUR,829,1036,0.00,0.00,0.00,0.00
190,2021,1,KOLKATA,GUWAHATI,26888,24759,209.33,95.73,35.35,2.17
191,2021,2,KOLKATA,GUWAHATI,27699,25721,231.14,74.21,31.12,2.74
192,2021,3,KOLKATA,GUWAHATI,34399,25748,268.27,66.93,35.04,2.98
193,2021,4,KOLKATA,GUWAHATI,21690,21513,308.06,67.84,27.84,3.72
194,2021,6,KOLKATA,GUWAHATI,6991,6836,89.98,23.41,15.19,5.14
195,2021,7,KOLKATA,GUWAHATI,12214,10568,203.43,62.48,19.54,4.74
196,2021,8,KOLKATA,GUWAHATI,17270,20389,265.49,67.89,25.51,6.48
197,2021,9,KOLKATA,GUWAHATI,23766,23129,315.26,77.13,29.65,3.48
198,2021,10,KOLKATA,GUWAHATI,38064,37726,365.24,96.69,17.63,5.60
199,2021,11,KOLKATA,GUWAHATI,40909,38409,329.52,97.52,19.04,4.08
200,2021,12,KOLKATA,GUWAHATI,50311,42789,357.94,68.00,25.86,5.51
201,2021,1,KOLKATA,GWALIOR,1176,1233,0.41,0.00,0.00,0.00
202,2021,2,KOLKATA,GWALIOR,1194,1159,0.75,0.00,0.00,0.00
203,2021,3,KOLKATA,GWALIOR,1369,1257,0.09,0.77,0.00,0.00
204,2021,4,KOLKATA,GWALIOR,1155,1212,0.05,6.77,0.00,0.00
205,2021,6,KOLKATA,GWALIOR,614,578,0.41,5.26,0.00,0.00
206,2021,7,KOLKATA,GWALIOR,1136,1254,0.56,5.98,0.00,0.00
207,2021,8,KOLKATA,GWALIOR,969,995,0.64,6.10,0.00,0.00
208,2021,9,KOLKATA,GWALIOR,935,935,1.97,2.95,0.00,0.00
209,2021,10,KOLKATA,GWALIOR,1418,1655,2.39,3.66,0.00,0.00
210,2021,11,KOLKATA,GWALIOR,1646,1745,1.60,0.33,0.00,0.00
211,2021,12,KOLKATA,GWALIOR,1877,1970,2.35,4.01,0.00,0.00
212,2021,1,KOLKATA,HYDERABAD,45936,45612,230.02,161.27,5.56,6.55
213,2021,2,KOLKATA,HYDERABAD,37654,40515,178.33,165.37,6.82,5.66
214,2021,3,KOLKATA,HYDERABAD,34955,41126,177.98,166.07,6.49,6.10
215,2021,4,KOLKATA,HYDERABAD,22242,32814,166.68,165.09,9.19,6.60
216,2021,6,KOLKATA,HYDERABAD,15316,12528,182.29,218.78,6.39,10.72
217,2021,7,KOLKATA,HYDERABAD,24826,24715,256.46,240.75,5.14,20.35
218,2021,8,KOLKATA,HYDERABAD,37056,30696,252.76,273.01,7.23,14.78
219,2021,9,KOLKATA,HYDERABAD,35915,36550,228.29,236.25,6.82,16.17
220,2021,10,KOLKATA,HYDERABAD,43132,51306,297.50,273.20,7.41,8.67
221,2021,11,KOLKATA,HYDERABAD,42449,47589,277.00,237.71,5.60,8.23
222,2021,12,KOLKATA,HYDERABAD,42192,44140,285.13,220.35,5.68,12.61
223,2021,1,KOLKATA,IMPHAL,7986,10531,83.53,29.61,7.60,5.41
224,2021,2,KOLKATA,IMPHAL,8101,9289,122.13,50.01,6.13,6.97
225,2021,3,KOLKATA,IMPHAL,10876,11335,184.05,15.27,10.01,2.59
226,2021,4,KOLKATA,IMPHAL,9227,9479,167.35,4.82,6.52,0.00
227,2021,6,KOLKATA,IMPHAL,5923,4546,90.62,33.94,6.90,0.00
228,2021,7,KOLKATA,IMPHAL,6256,6659,111.35,35.19,7.30,0.00
229,2021,8,KOLKATA,IMPHAL,8480,9333,76.60,38.48,11.53,0.78
230,2021,9,KOLKATA,IMPHAL,9183,11291,211.11,73.62,9.84,0.00
231,2021,10,KOLKATA,IMPHAL,11099,12828,108.87,30.40,14.55,4.76
232,2021,11,KOLKATA,IMPHAL,12447,15746,83.37,113.68,13.56,3.60
233,2021,12,KOLKATA,IMPHAL,18332,13679,136.84,114.11,14.64,3.87
234,2021,1,KOLKATA,INDORE,3178,3572,29.18,15.41,0.75,1.95
235,2021,2,KOLKATA,INDORE,3622,3723,23.57,12.41,1.39,1.61
236,2021,3,KOLKATA,INDORE,3353,3047,26.57,21.28,1.21,1.76
237,2021,4,KOLKATA,INDORE,1251,0,22.12,0.00,0.82,0.00
238,2021,7,KOLKATA,INDORE,1957,1903,33.54,6.41,1.06,0.89
239,2021,8,KOLKATA,INDORE,1166,1427,33.82,5.63,0.41,0.52
240,2021,9,KOLKATA,INDORE,863,1475,29.53,5.09,0.22,0.70
241,2021,10,KOLKATA,INDORE,1908,2269,27.43,7.04,0.11,0.70
242,2021,11,KOLKATA,INDORE,3756,3395,7.38,16.36,0.00,1.18
243,2021,12,KOLKATA,INDORE,3589,4010,11.64,15.09,0.00,1.86
244,2021,1,KOLKATA,JAIPUR,14745,12676,65.68,105.98,3.99,3.65
245,2021,2,KOLKATA,JAIPUR,16913,14143,75.80,143.56,4.61,2.99
246,2021,3,KOLKATA,JAIPUR,18408,15835,84.63,113.71,5.95,2.71
247,2021,4,KOLKATA,JAIPUR,5920,8121,60.86,98.95,3.41,3.39
248,2021,6,KOLKATA,JAIPUR,2346,2913,21.52,70.07,4.53,2.23
249,2021,7,KOLKATA,JAIPUR,7943,6810,47.44,148.12,5.56,4.74
250,2021,8,KOLKATA,JAIPUR,10991,10020,96.41,180.63,7.08,5.06
251,2021,9,KOLKATA,JAIPUR,11522,10817,58.09,157.04,4.91,3.82
252,2021,10,KOLKATA,JAIPUR,18290,18633,89.97,223.77,5.41,3.98
253,2021,11,KOLKATA,JAIPUR,21787,19463,75.94,130.24,2.13,3.14
254,2021,12,KOLKATA,JAIPUR,23154,22145,72.21,167.35,1.43,3.34
255,2021,1,KOLKATA,JHARSUGUDA,3455,3695,0.15,0.00,0.00,0.00
256,2021,2,KOLKATA,JHARSUGUDA,3654,3642,1.12,0.00,0.00,0.00
257,2021,3,KOLKATA,JHARSUGUDA,3222,3643,0.53,11.13,0.00,0.00
258,2021,4,KOLKATA,JHARSUGUDA,1763,1965,0.52,0.04,0.00,0.00
259,2021,6,KOLKATA,JHARSUGUDA,858,678,0.19,0.07,0.00,0.00
260,2021,7,KOLKATA,JHARSUGUDA,1871,2180,1.53,0.00,0.00,0.00
261,2021,8,KOLKATA,JHARSUGUDA,2236,2263,3.22,0.00,0.00,0.00
262,2021,9,KOLKATA,JHARSUGUDA,2285,2365,1.55,0.00,0.00,0.00
263,2021,10,KOLKATA,JHARSUGUDA,2831,2918,0.58,1.13,0.00,0.00
264,2021,11,KOLKATA,JHARSUGUDA,2720,2824,1.01,0.00,0.00,0.00
265,2021,12,KOLKATA,JHARSUGUDA,2996,3268,0.25,0.08,0.00,0.00
266,2021,2,KOLKATA,JODHPUR,108,120,0.00,0.00,0.00,0.00
267,2021,7,KOLKATA,JODHPUR,84,181,0.00,0.00,0.00,0.00
268,2021,8,KOLKATA,JODHPUR,65,76,0.00,0.00,0.00,0.00
269,2021,11,KOLKATA,JODHPUR,1862,1737,0.14,0.00,0.00,0.00
270,2021,12,KOLKATA,JODHPUR,2247,2545,0.00,0.00,0.00,0.00
271,2021,1,KOLKATA,JORHAT,1868,2209,3.46,0.00,0.28,0.00
272,2021,2,KOLKATA,JORHAT,1980,2323,2.77,0.00,0.37,0.00
273,2021,3,KOLKATA,JORHAT,1856,1899,1.86,0.00,0.26,0.00
274,2021,4,KOLKATA,JORHAT,2174,2162,6.15,0.00,0.29,0.00
275,2021,6,KOLKATA,JORHAT,108,113,0.01,0.00,0.00,0.00
276,2021,7,KOLKATA,JORHAT,919,1299,0.26,0.10,0.25,0.00
277,2021,8,KOLKATA,JORHAT,416,535,0.11,0.00,0.12,0.00
278,2021,9,KOLKATA,JORHAT,1262,1152,0.61,0.00,0.00,0.00
279,2021,10,KOLKATA,JORHAT,1975,2117,1.45,0.10,0.00,0.00
280,2021,11,KOLKATA,JORHAT,3379,3026,3.10,0.00,0.00,0.00
281,2021,12,KOLKATA,JORHAT,4022,3069,3.56,0.00,0.00,0.00
282,2021,8,KOLKATA,KANPUR,37,48,0.00,0.00,0.00,0.00
283,2021,9,KOLKATA,KANPUR,435,482,0.48,0.00,0.00,0.00
284,2021,10,KOLKATA,KANPUR,317,311,0.25,0.00,0.00,0.00
285,2021,1,KOLKATA,KOCHI,12214,7348,53.62,11.36,4.19,2.11
286,2021,2,KOLKATA,KOCHI,9498,7396,45.17,14.54,4.57,2.05
287,2021,3,KOLKATA,KOCHI,7301,7126,35.58,18.74,4.16,2.28
288,2021,4,KOLKATA,KOCHI,3536,4354,34.50,11.66,1.76,3.06
289,2021,6,KOLKATA,KOCHI,2719,1443,23.73,6.71,0.05,1.85
290,2021,7,KOLKATA,KOCHI,3838,2751,33.61,11.84,0.99,3.22
291,2021,8,KOLKATA,KOCHI,4478,2271,33.45,11.29,0.27,3.36
292,2021,9,KOLKATA,KOCHI,3314,2262,34.59,11.26,0.29,2.50
293,2021,10,KOLKATA,KOCHI,3960,4640,28.07,13.40,0.66,3.07
294,2021,11,KOLKATA,KOCHI,4880,4015,28.67,11.68,0.80,2.24
295,2021,12,KOLKATA,KOCHI,4727,4362,21.65,12.52,1.10,2.13
296,2021,8,KOLKATA,KOZHIKODE,214,247,0.65,0.03,0.00,0.00
297,2021,9,KOLKATA,KOZHIKODE,269,312,0.04,0.00,0.02,0.00
298,2021,10,KOLKATA,KOZHIKODE,209,334,0.04,0.00,0.00,0.00
299,2021,1,KOLKATA,LILABARI,755,599,0.22,0.00,0.00,0.00
300,2021,2,KOLKATA,LILABARI,848,712,0.91,0.16,0.00,0.00
301,2021,3,KOLKATA,LILABARI,802,746,0.17,0.00,0.00,0.00
302,2021,4,KOLKATA,LILABARI,857,721,1.11,0.00,0.00,0.00
303,2021,6,KOLKATA,LILABARI,412,426,1.66,0.00,0.00,0.00
304,2021,7,KOLKATA,LILABARI,507,535,3.31,0.35,0.00,0.00
305,2021,8,KOLKATA,LILABARI,699,623,1.99,0.48,0.00,0.00
306,2021,9,KOLKATA,LILABARI,795,749,0.77,0.59,0.00,0.00
307,2021,10,KOLKATA,LILABARI,870,984,0.43,0.67,0.00,0.00
308,2021,11,KOLKATA,LILABARI,862,971,0.40,0.00,0.00,0.00
309,2021,12,KOLKATA,LILABARI,887,984,1.58,0.05,0.00,0.00
310,2021,1,KOLKATA,LUCKNOW,9973,14297,72.66,45.52,12.73,5.45
311,2021,2,KOLKATA,LUCKNOW,10727,14785,49.81,71.67,9.16,4.18
312,2021,3,KOLKATA,LUCKNOW,10872,14599,57.75,76.66,12.04,5.49
313,2021,4,KOLKATA,LUCKNOW,4098,9189,36.65,93.52,5.41,3.32
314,2021,6,KOLKATA,LUCKNOW,1560,4189,23.78,73.50,5.43,1.68
315,2021,7,KOLKATA,LUCKNOW,3934,8859,30.04,129.62,16.73,3.58
316,2021,8,KOLKATA,LUCKNOW,4921,10023,31.27,131.46,9.90,2.19
317,2021,9,KOLKATA,LUCKNOW,5311,10557,33.06,119.79,8.53,2.18
318,2021,10,KOLKATA,LUCKNOW,7114,11878,37.91,124.54,6.28,1.61
319,2021,11,KOLKATA,LUCKNOW,9596,15953,28.36,121.76,4.85,1.47
320,2021,12,KOLKATA,LUCKNOW,9913,15802,37.85,93.33,8.04,2.21
